Name,Position,Institution,SubInstitution,Education,Other Affiliation,Career,Notes,AffiliationId,carnegie_id,PrimarySample,FixedPosition
Benjamin Gettler,Secretary,University System of Ohio,,,,,,2802096936.0,201885.0,True,Other Board Member
George A Schaefer,Trustee,University System of Ohio,,,,,,2802096936.0,201885.0,True,Regent
William J Keating,Chairman,University System of Ohio,,,,,,2802096936.0,201885.0,True,Board President
Raymond D Meyo,Trustee,University System of Ohio,,,Vacant,,,2802096936.0,200800.0,True,Regent
George L Strike,Trustee,University System of Ohio,,,,,,2802096936.0,201885.0,True,Regent
Michael R Barrett,Vice Chairman,University System of Ohio,,,,,,2802096936.0,201885.0,True,Board Vice President
Vikram V Rajadhyaksha,Trustee,University System of Ohio,,,,,,2802096936.0,201885.0,True,Regent
Mark N Apte,Trustee,University System of Ohio,,,Vacant,,,2802096936.0,200800.0,True,Regent
Patricia L Graves,Trustee,University System of Ohio,,,Vacant,,,2802096936.0,200800.0,True,Regent
Robert Glidden,Trustee,University System of Ohio,,,,,,2802096936.0,204857.0,True,Regent
Burton V Jones,Secretary,University System of Ohio,,,,,,2802096936.0,203517.0,True,Other Board Member
Ronald A Pizzuti,Trustee,University System of Ohio,,,,,,2802096936.0,203517.0,True,Regent
Vincent D Pettinelli,Trustee,University System of Ohio,,,,,,2802096936.0,203517.0,True,Regent
Norbert Lewandowski,Trustee,University System of Ohio,,,,,,2802096936.0,203517.0,True,Regent
Vincent A Chiarucci,Chairman,University System of Ohio,,,,,,2802096936.0,203517.0,True,Board President
Lynne S Dragomier,Trustee,University System of Ohio,,,,,,2802096936.0,203517.0,True,Regent
James M Biggar,Trustee,University System of Ohio,,,,,,2802096936.0,203517.0,True,Regent
Krista Blake,Student Trustee,University System of Ohio,,,,,,2802096936.0,203517.0,True,Other Board Member
K C Melnik,Student Trustee,University System of Ohio,,,,,,2802096936.0,204857.0,True,Other Board Member
Paul R Leonard,Trustee,University System of Ohio,,,,,,2802096936.0,204857.0,True,Regent
Patricia A Ackerman,Trustee,University System of Ohio,,,,,,2802096936.0,204857.0,True,Regent
Brandon T Grover,Chairman,University System of Ohio,,,,,,2802096936.0,204857.0,True,Board President
M Lee Ong,Trustee,University System of Ohio,,,,,,2802096936.0,204857.0,True,Regent
N Victor Goodman,Trustee,University System of Ohio,,,,,,2802096936.0,204857.0,True,Regent
Gordon F Brunner,Vice Chairman,University System of Ohio,,,"Senior Vice President, The Procter & Gamble Company",,,2802096936.0,204857.0,True,Board Vice President
Charles R Emrick,Trustee,University System of Ohio,,,"Calfee, Halter & Griswold Attorneys",,,2802096936.0,204857.0,True,Regent
Alan H Geiger,Assistant To The President,University System of Ohio,,,"Benesch, Friedlander, Coplan & Aronoff Attorneys",,,2802096936.0,204857.0,True,Board President
Elizabeth K Lanier,Chairperson,University System of Ohio,,Smith BA; Columbia JD,Vice President and Chief of StaffCinergy Corp,,,2802096936.0,202134.0,True,Board President
Ralph E Schey,Regent,University System of Ohio,,,"Chairmain and Chief Executive Officer, The Scott Fetzer Company",,,2802096936.0,202134.0,True,Trustee
Henry G Williamson,Trustee,University of North Carolina System,,,,,,4210158053.0,,True,Governor
Charles R Franklin,Secretary,University of North Carolina System,,,,,,4210158053.0,,True,Other Board Member
David Jordan Whichard,Trustee,University of North Carolina System,,,,,,4210158053.0,,True,Governor
Robert A Ward,Trustee,University of North Carolina System,,,,,,4210158053.0,,True,Governor
Walter L Williams,Trustee,University of North Carolina System,,,,,,4210158053.0,,True,Governor
Lyda T Mihalyi,Trustee,University of North Carolina System,,,,,,4210158053.0,,True,Governor
Willie C Martin,Trustee,University of North Carolina System,,,,,,4210158053.0,,True,Governor
Ronald E Dowdy,Trustee,University of North Carolina System,,,,,,4210158053.0,,True,Governor
H E Rayfield,Chairman,University of North Carolina System,,,,,,4210158053.0,,True,Board President
Phillip R Dixon,Vice Chairman,University of North Carolina System,,,,,,4210158053.0,,True,Board Vice President
Dan V Kinlaw,Trustee,University of North Carolina System,,,,,,4210158053.0,,True,Governor
Betty S Speir,Trustee,University of North Carolina System,,,,,,4210158053.0,,True,Governor
Debby Patterson Koch,Secretary,University of Tennessee System,,,,,,2799495847.0,,True,Other Board Member
Reed Pond,Ex Officio Member,University of Tennessee System,,,,,,2799495847.0,,True,"Trustee, Ex Officio"
James M Powers Sr,Member,University of Tennessee System,,,"Executive Director, State Board of Education",,,2799495847.0,,True,Trustee
Wanda Mcmahan,Vice Chairman,University of Tennessee System,,,,,,2799495847.0,,True,Board Vice President
The Hon Riley C Darnell,Ex Officio Member,University of Tennessee System,,,"Secretary of State, State of Tennessee",,,2799495847.0,,True,"Trustee, Ex Officio"
The Hon Steve Adams,Ex Officio Member,University of Tennessee System,,,"Treasurer, State of Tennessee",,,2799495847.0,,True,"Trustee, Ex Officio"
William Ransom Jones,Member,University of Tennessee System,,,,,,2799495847.0,,True,Trustee
John L Parish,Member,University of Tennessee System,,,,,,2799495847.0,,True,Trustee
Angela Marie Neal,Ex Officio Member,University of Tennessee System,,,,,,2799495847.0,,True,"Trustee, Ex Officio"
Joe Lancaster,Member,University of Tennessee System,,,,,,2799495847.0,,True,Trustee
The Hon William R Snodgrass,Vice Chairman,University of Tennessee System,,,"Comptroller, State of Tennessee",,,2799495847.0,,True,Board Vice President
Lisa Verble,Member,University of Tennessee System,,,,,,2799495847.0,,True,Trustee
June Scobee Rodgers,Member,University of Tennessee System,,,,,,2799495847.0,,True,Trustee
J V Sailors,Ex Officio Member,University of Tennessee System,,,"Comptroller, State of Tennessee State Capitol, Nashville, TN 37243-0260",,,2799495847.0,,True,"Trustee, Ex Officio"
Zygfryd B Wolloch,Overseer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Governor
Roy J Zuckerberg,Overseer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Governor
John E Zuccotti,Overseer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Governor
Charles A Krasne,Overseer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Governor
Marilyn Katz,Overseer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Governor
Saul Kramer,Vice Chairman,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Board Vice President
Ira Kukin,Overseer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Governor
Stanley M Katz,Overseer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Governor
Joan K Eigen,Overseer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Governor
Judy R Rosenberg,Secretary,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Other Board Member
Howard J Rubenstein,Overseer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Governor
Lester Fisher,Overseer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Governor
Rita Rosen,Overseer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Governor
Philip Rosen,Overseer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Governor
Philip Altheim,Vice Chairman,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Board Vice President
Diane Belfer,Overseer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Governor
Renee E Belfer,Overseer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Governor
Robert A Belfer,Treasurer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Other Board Member
Robert A Bernhard,Overseer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Governor
Sol W Cantor,Overseer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Governor
Samuel G Weinberg,Overseer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Governor
Elliot K Wolk,Overseer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Governor
Joel I Picket,Overseer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Governor
Murray A Goldstein,Overseer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Governor
Edward H Benenson,Overseer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Governor
Jerry S Handler,Overseer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Governor
Gedale Horowitz,Overseer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Governor
Morton P Hyman,Overseer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Governor
Stephen R Karafiol,Overseer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Governor
Paul J Konigsberg,Overseer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Governor
Arnold S Penner,Overseer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Governor
Burton P Resnick,Chairman,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Board President
Diane Hallenbeck,Overseer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Governor
Toby G Ritter,Vice Chairman,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Board Vice President
David S Gottesman,Overseer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Governor
John D Cohen,Overseer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Governor
Jay B Langner,Overseer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Governor
Sylvia Olnick Golber,Overseer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Governor
Neal E Flomenbaum,Overseer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Governor
Pearl Resnick,Overseer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Governor
Milton Levin,Overseer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Governor
David S Mack,Overseer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Governor
Ira M Millstein,Vice Chairman,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Board Vice President
Nancy Oelbaum,Overseer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Governor
Sidney L Olson,Overseer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Governor
Samuel R Patent,Overseer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Governor
Betty Feinberg,Overseer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Governor
Jay N Goldberg,Overseer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Governor
Norman Lamm,Overseer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Governor
