Name,Position,Institution,SubInstitution,Education,Other Affiliation,page,Career,Notes,AffiliationId,carnegie_id,PrimarySample,FixedPosition
Samson Bitensky,Governor,Yeshiva University,Ferkauf Graduate School of Psychology,,,878.0,,,19772626.0,197708.0,True,Overseer
Beth Myers,Governor,Yeshiva University,Ferkauf Graduate School of Psychology,,,878.0,,,19772626.0,197708.0,True,Overseer
Robert Schwalbe,Chairman,Yeshiva University,Wurzweiler School of Social Work,,,879.0,,,19772626.0,197708.0,True,Board President
Kathie Kramer Rudy,Governor,Yeshiva University,Ferkauf Graduate School of Psychology,,,878.0,,,19772626.0,197708.0,True,Overseer
Lisa Hershberg Striar,Governor,Yeshiva University,Ferkauf Graduate School of Psychology,,,878.0,,,19772626.0,197708.0,True,Overseer
Martin B Bernstein,Governor,Yeshiva University,Ferkauf Graduate School of Psychology,,,878.0,,,19772626.0,197708.0,True,Overseer
Meri Kraidman,Governor,Yeshiva University,Wurzweiler School of Social Work,,,879.0,,,19772626.0,197708.0,True,Overseer
Roselyn Weitzner,Governor,Yeshiva University,Wurzweiler School of Social Work,,,879.0,,,19772626.0,197708.0,True,Overseer
Joseph Bartlett,Governor,Yeshiva University,Wurzweiler School of Social Work,,,879.0,,,19772626.0,197708.0,True,Overseer
David A Alpert,Governor,Yeshiva University,Wurzweiler School of Social Work,,,879.0,,,19772626.0,197708.0,True,Overseer
Madaleine Berley,Governor,Yeshiva University,Wurzweiler School of Social Work,,,879.0,,,19772626.0,197708.0,True,Overseer
Robin Hirtz Meltzer,Governor,Yeshiva University,Wurzweiler School of Social Work,,,879.0,,,19772626.0,197708.0,True,Overseer
Joel Daner,Governor,Yeshiva University,Wurzweiler School of Social Work,,,879.0,,,19772626.0,197708.0,True,Overseer
David I Schachne,Chairman Emeritus,Yeshiva University,Wurzweiler School of Social Work,,,879.0,,,19772626.0,197708.0,True,Board President
Irving M Rosenbaum,Governor,Yeshiva University,Wurzweiler School of Social Work,,,879.0,,,19772626.0,197708.0,True,Overseer
Peter Rhulen,Governor,Yeshiva University,Wurzweiler School of Social Work,,,879.0,,,19772626.0,197708.0,True,Overseer
Eileen Rhulen,Governor,Yeshiva University,Wurzweiler School of Social Work,,,879.0,,,19772626.0,197708.0,True,Overseer
Joan Odonnell,Assistant Secretary,Yeshiva University,Wurzweiler School of Social Work,,,879.0,,,19772626.0,197708.0,True,Other Board Member
Jayne G Beker,Chair Emeritus,Yeshiva University,Ferkauf Graduate School of Psychology,,,878.0,,,19772626.0,197708.0,True,Board President
Lawrence A Kobrin,Governor,Yeshiva University,Wurzweiler School of Social Work,,,879.0,,,19772626.0,197708.0,True,Overseer
Joan Sadinoff Katz,Vice Chair,Yeshiva University,Wurzweiler School of Social Work,,,879.0,,,19772626.0,197708.0,True,Board Vice President
Saul Kagan,Governor,Yeshiva University,Wurzweiler School of Social Work,,,879.0,,,19772626.0,197708.0,True,Overseer
Arthur Joseph,Treasurer,Yeshiva University,Wurzweiler School of Social Work,,,879.0,,,19772626.0,197708.0,True,Other Board Member
Philip P Goodkin,Governor,Yeshiva University,Wurzweiler School of Social Work,,,879.0,,,19772626.0,197708.0,True,Overseer
Penny Randall,Governor,Yeshiva University,Ferkauf Graduate School of Psychology,,,878.0,,,19772626.0,197708.0,True,Overseer
Elaine J Schott,Governor,Yeshiva University,Wurzweiler School of Social Work,,,879.0,,,19772626.0,197708.0,True,Overseer
