carnegie_id,AffiliationId,year,admissions.admission_rate.overall
128328.0,430641.0,2005,0.1819
128328.0,430641.0,2006,0.185
128328.0,430641.0,2007,0.1405
128328.0,430641.0,2008,0.1824
128328.0,430641.0,2009,0.1684
128328.0,430641.0,2010,0.1106
128328.0,430641.0,2011,0.1078
128328.0,430641.0,2012,0.0989
128328.0,430641.0,2013,0.1542
128328.0,430641.0,2014,0.1655
128328.0,430641.0,2015,0.1709
128328.0,430641.0,2016,0.1508
128328.0,430641.0,2017,0.1192
128328.0,430641.0,2018,0.1139
128328.0,430641.0,2019,0.1108
128328.0,430641.0,2020,0.1343
128328.0,430641.0,2021,0.1243
128771.0,154264771.0,2002,0.6098
128771.0,154264771.0,2003,0.5495
128771.0,154264771.0,2005,0.6165
128771.0,154264771.0,2006,0.5978
128771.0,154264771.0,2007,0.6143
128771.0,154264771.0,2008,0.5953
128771.0,154264771.0,2009,0.5444
128771.0,154264771.0,2010,0.6016
128771.0,154264771.0,2011,0.6314
128771.0,154264771.0,2012,0.6396
128771.0,154264771.0,2013,0.6413
128771.0,154264771.0,2014,0.6044
128771.0,154264771.0,2015,0.5867
128771.0,154264771.0,2016,0.6001
128771.0,154264771.0,2017,0.6676
128771.0,154264771.0,2018,0.6724
128771.0,154264771.0,2019,0.6563
128771.0,154264771.0,2020,0.6485
128771.0,154264771.0,2021,0.7483
128902.0,4498119.0,2002,0.3527
128902.0,4498119.0,2003,0.3527
128902.0,4498119.0,2005,0.3442
128902.0,4498119.0,2006,0.3531
128902.0,4498119.0,2007,0.3796
128902.0,4498119.0,2008,0.3454
128902.0,4498119.0,2009,0.3664
128902.0,4498119.0,2010,0.3659
128902.0,4498119.0,2011,0.3165
128902.0,4498119.0,2012,0.3443
128902.0,4498119.0,2013,0.3585
128902.0,4498119.0,2014,0.376
128902.0,4498119.0,2015,0.3997
128902.0,4498119.0,2016,0.3513
128902.0,4498119.0,2017,0.3796
128902.0,4498119.0,2018,0.3776
128902.0,4498119.0,2019,0.3741
128902.0,4498119.0,2020,0.3772
128902.0,4498119.0,2021,0.4095
129020.0,140172145.0,2002,0.6182
129020.0,140172145.0,2003,0.5796
129020.0,140172145.0,2005,0.5104
129020.0,140172145.0,2006,0.5108
129020.0,140172145.0,2007,0.4941
129020.0,140172145.0,2008,0.5449
129020.0,140172145.0,2009,0.4969
129020.0,140172145.0,2010,0.5397
129020.0,140172145.0,2011,0.4732
129020.0,140172145.0,2012,0.4471
129020.0,140172145.0,2013,0.5366
129020.0,140172145.0,2014,0.4996
129020.0,140172145.0,2015,0.5317
129020.0,140172145.0,2016,0.488
129020.0,140172145.0,2017,0.4784
129020.0,140172145.0,2018,0.4877
129020.0,140172145.0,2019,0.4942
129020.0,140172145.0,2020,0.5609
129020.0,140172145.0,2021,0.556
129215.0,203331390.0,2002,0.6023
129215.0,203331390.0,2003,0.5847
129215.0,203331390.0,2005,0.7002
129215.0,203331390.0,2006,0.651
129215.0,203331390.0,2007,0.5869
129215.0,203331390.0,2008,0.6343
129215.0,203331390.0,2009,0.6222
129215.0,203331390.0,2010,0.645
129215.0,203331390.0,2011,0.7041
129215.0,203331390.0,2012,0.6741
129215.0,203331390.0,2013,0.6453
129215.0,203331390.0,2014,0.631
129215.0,203331390.0,2015,0.6356
129215.0,203331390.0,2016,0.5791
129215.0,203331390.0,2017,0.6581
129215.0,203331390.0,2018,0.6573
129215.0,203331390.0,2019,0.6387
129215.0,203331390.0,2020,0.697
129215.0,203331390.0,2021,0.732
129242.0,126350171.0,2002,0.4966
129242.0,126350171.0,2003,0.4941
129242.0,126350171.0,2005,0.6372
129242.0,126350171.0,2006,0.6056
129242.0,126350171.0,2007,0.5476
129242.0,126350171.0,2008,0.5906
129242.0,126350171.0,2009,0.5906
129242.0,126350171.0,2010,0.6465
129242.0,126350171.0,2011,0.7154
129242.0,126350171.0,2012,0.6943
129242.0,126350171.0,2013,0.7116
129242.0,126350171.0,2014,0.7153
129242.0,126350171.0,2015,0.6497
129242.0,126350171.0,2016,0.6147
129242.0,126350171.0,2017,0.6056
129242.0,126350171.0,2018,0.603
129242.0,126350171.0,2019,0.5713
129242.0,126350171.0,2020,0.5613
129242.0,126350171.0,2021,0.5581
129525.0,162281398.0,2002,0.7176
129525.0,162281398.0,2003,0.6945
129525.0,162281398.0,2005,0.6004
129525.0,162281398.0,2006,0.6028
129525.0,162281398.0,2007,0.5387
129525.0,162281398.0,2008,0.6041
129525.0,162281398.0,2009,0.6702
129525.0,162281398.0,2010,0.6156
129525.0,162281398.0,2011,0.6159
129525.0,162281398.0,2012,0.4145
129525.0,162281398.0,2013,0.6173
129525.0,162281398.0,2014,0.7213
129525.0,162281398.0,2015,0.6351
129525.0,162281398.0,2016,0.7193
129525.0,162281398.0,2017,0.8089
129525.0,162281398.0,2018,0.7136
129525.0,162281398.0,2019,0.7635
129525.0,162281398.0,2020,0.7741
129525.0,162281398.0,2021,0.7879
130226.0,43267033.0,2002,0.7389
130226.0,43267033.0,2003,0.6197
130226.0,43267033.0,2005,0.5274
130226.0,43267033.0,2006,0.5795
130226.0,43267033.0,2007,0.4711
130226.0,43267033.0,2008,0.4482
130226.0,43267033.0,2009,0.6945
130226.0,43267033.0,2010,0.7198
130226.0,43267033.0,2011,0.6312
130226.0,43267033.0,2012,0.6865
130226.0,43267033.0,2013,0.6722
130226.0,43267033.0,2014,0.6591
130226.0,43267033.0,2015,0.7371
130226.0,43267033.0,2016,0.7644
130226.0,43267033.0,2017,0.7388
130226.0,43267033.0,2018,0.7247
130226.0,43267033.0,2019,0.7012
130226.0,43267033.0,2020,0.8239
130226.0,43267033.0,2021,0.8812
130493.0,35462925.0,2002,0.6867
130493.0,35462925.0,2003,0.6463
130493.0,35462925.0,2005,0.5412
130493.0,35462925.0,2006,0.5024
130493.0,35462925.0,2007,0.2923
130493.0,35462925.0,2008,0.6262
130493.0,35462925.0,2009,0.7134
130493.0,35462925.0,2010,0.7111
130493.0,35462925.0,2011,0.7185
130493.0,35462925.0,2012,0.7545
130493.0,35462925.0,2013,0.7542
130493.0,35462925.0,2014,0.7154
130493.0,35462925.0,2015,0.646
130493.0,35462925.0,2016,0.6352
130493.0,35462925.0,2017,0.6492
130493.0,35462925.0,2018,0.6623
130493.0,35462925.0,2019,0.6936
130493.0,35462925.0,2020,0.7968
130493.0,35462925.0,2021,0.8293
130590.0,56722557.0,2002,0.3646
130590.0,56722557.0,2003,0.3646
130590.0,56722557.0,2005,0.3943
130590.0,56722557.0,2006,0.4284
130590.0,56722557.0,2007,0.3424
130590.0,56722557.0,2008,0.4168
130590.0,56722557.0,2009,0.4133
130590.0,56722557.0,2010,0.4317
130590.0,56722557.0,2011,0.304
130590.0,56722557.0,2012,0.3374
130590.0,56722557.0,2013,0.3178
130590.0,56722557.0,2014,0.3304
130590.0,56722557.0,2015,0.3341
130590.0,56722557.0,2016,0.3395
130590.0,56722557.0,2017,0.3387
130590.0,56722557.0,2018,0.3355
130590.0,56722557.0,2019,0.3349
130590.0,56722557.0,2020,0.3604
130590.0,56722557.0,2021,0.3775
130624.0,186274478.0,2002,0.0593
130624.0,186274478.0,2003,0.0506
130624.0,186274478.0,2005,0.1922
130624.0,186274478.0,2006,0.1439
130624.0,186274478.0,2007,0.0813
130624.0,186274478.0,2008,0.0813
130624.0,186274478.0,2009,0.2458
130624.0,186274478.0,2010,0.1732
130624.0,186274478.0,2011,0.1596
130624.0,186274478.0,2012,0.1589
130624.0,186274478.0,2013,0.1647
130624.0,186274478.0,2014,0.1808
130624.0,186274478.0,2015,0.1992
130624.0,186274478.0,2016,0.1992
130624.0,186274478.0,2017,0.1504
130624.0,186274478.0,2018,0.1907
130624.0,186274478.0,2019,0.2052
130624.0,186274478.0,2020,0.2009
130624.0,186274478.0,2021,0.1928
130697.0,100538780.0,2002,0.2808
130697.0,100538780.0,2003,0.2808
130697.0,100538780.0,2005,0.2806
130697.0,100538780.0,2006,0.2765
130697.0,100538780.0,2007,0.2778
130697.0,100538780.0,2008,0.2739
130697.0,100538780.0,2009,0.2721
130697.0,100538780.0,2010,0.2203
130697.0,100538780.0,2011,0.2055
130697.0,100538780.0,2012,0.2423
130697.0,100538780.0,2013,0.2092
130697.0,100538780.0,2014,0.2391
130697.0,100538780.0,2015,0.222
130697.0,100538780.0,2016,0.1785
130697.0,100538780.0,2017,0.1629
130697.0,100538780.0,2018,0.1746
130697.0,100538780.0,2019,0.1648
130697.0,100538780.0,2020,0.209
130697.0,100538780.0,2021,0.1944
130794.0,32971472.0,2002,0.1376
130794.0,32971472.0,2003,0.1299
130794.0,32971472.0,2005,0.0995
130794.0,32971472.0,2006,0.0967
130794.0,32971472.0,2007,0.089
130794.0,32971472.0,2008,0.0989
130794.0,32971472.0,2009,0.0856
130794.0,32971472.0,2010,0.0753
130794.0,32971472.0,2011,0.0788
130794.0,32971472.0,2012,0.0773
130794.0,32971472.0,2013,0.0705
130794.0,32971472.0,2014,0.063
130794.0,32971472.0,2015,0.0673
130794.0,32971472.0,2016,0.0632
130794.0,32971472.0,2017,0.0693
130794.0,32971472.0,2018,0.0635
130794.0,32971472.0,2019,0.0608
130794.0,32971472.0,2020,0.0653
130794.0,32971472.0,2021,0.0531
130934.0,126548940.0,2002,0.3003
130934.0,126548940.0,2003,0.4997
130934.0,126548940.0,2005,0.6444
130934.0,126548940.0,2006,0.6362
130934.0,126548940.0,2007,0.4276
130934.0,126548940.0,2008,0.5625
130934.0,126548940.0,2009,0.3714
130934.0,126548940.0,2010,0.4149
130934.0,126548940.0,2011,0.4265
130934.0,126548940.0,2012,0.4265
130934.0,126548940.0,2013,0.4168
130934.0,126548940.0,2014,0.4374
130934.0,126548940.0,2015,0.4443
130934.0,126548940.0,2016,0.4065
130934.0,126548940.0,2017,0.4518
130934.0,126548940.0,2018,0.4917
130934.0,126548940.0,2019,0.5277
130934.0,126548940.0,2020,0.3934
130934.0,126548940.0,2021,0.5884
130943.0,86501945.0,2002,0.476
130943.0,86501945.0,2003,0.4208
130943.0,86501945.0,2005,0.4744
130943.0,86501945.0,2006,0.473
130943.0,86501945.0,2007,0.5926
130943.0,86501945.0,2008,0.58
130943.0,86501945.0,2009,0.5702
130943.0,86501945.0,2010,0.5057
130943.0,86501945.0,2011,0.6087
130943.0,86501945.0,2012,0.5942
130943.0,86501945.0,2013,0.6468
130943.0,86501945.0,2014,0.6783
130943.0,86501945.0,2015,0.6659
130943.0,86501945.0,2016,0.695
130943.0,86501945.0,2017,0.6289
130943.0,86501945.0,2018,0.6639
130943.0,86501945.0,2019,0.7136
130943.0,86501945.0,2020,0.6599
130943.0,86501945.0,2021,0.7235
131159.0,181401687.0,2002,0.6342
131159.0,181401687.0,2003,0.5979
131159.0,181401687.0,2005,0.5134
131159.0,181401687.0,2006,0.5348
131159.0,181401687.0,2007,0.5323
131159.0,181401687.0,2008,0.5292
131159.0,181401687.0,2009,0.5323
131159.0,181401687.0,2010,0.4347
131159.0,181401687.0,2011,0.4163
131159.0,181401687.0,2012,0.442
131159.0,181401687.0,2013,0.4312
131159.0,181401687.0,2014,0.4584
131159.0,181401687.0,2015,0.3502
131159.0,181401687.0,2016,0.2591
131159.0,181401687.0,2017,0.294
131159.0,181401687.0,2018,0.3154
131159.0,181401687.0,2019,0.3608
131159.0,181401687.0,2020,0.3865
131159.0,181401687.0,2021,0.6409
131283.0,84470341.0,2002,0.8462
131283.0,84470341.0,2003,0.8194
131283.0,84470341.0,2005,0.8211
131283.0,84470341.0,2006,0.8125
131283.0,84470341.0,2007,0.8121
131283.0,84470341.0,2008,0.8106
131283.0,84470341.0,2009,0.8106
131283.0,84470341.0,2010,0.8596
131283.0,84470341.0,2011,0.8677
131283.0,84470341.0,2012,0.6315
131283.0,84470341.0,2013,0.6007
131283.0,84470341.0,2014,0.7391
131283.0,84470341.0,2015,0.7857
131283.0,84470341.0,2016,0.7955
131283.0,84470341.0,2017,0.8258
131283.0,84470341.0,2018,0.8368
131283.0,84470341.0,2019,0.8536
131283.0,84470341.0,2020,0.8223
131283.0,84470341.0,2021,0.8601
131450.0,66108857.0,2002,0.6661
131450.0,66108857.0,2003,0.6875
131450.0,66108857.0,2005,0.7552
131450.0,66108857.0,2006,0.7251
131450.0,66108857.0,2007,0.6943
131450.0,66108857.0,2008,0.6416
131450.0,66108857.0,2009,0.6852
131450.0,66108857.0,2010,0.5499
131450.0,66108857.0,2011,0.6877
131450.0,66108857.0,2012,0.6149
131450.0,66108857.0,2013,0.6558
131450.0,66108857.0,2014,0.6532
131450.0,66108857.0,2015,0.6192
131450.0,66108857.0,2016,0.6614
131450.0,66108857.0,2017,0.5901
131450.0,66108857.0,2018,0.5706
131450.0,66108857.0,2019,0.6122
131450.0,66108857.0,2020,0.6262
131450.0,66108857.0,2021,0.6169
131469.0,193531525.0,2002,0.485
131469.0,193531525.0,2003,0.4037
131469.0,193531525.0,2005,0.3833
131469.0,193531525.0,2006,0.3749
131469.0,193531525.0,2007,0.3779
131469.0,193531525.0,2008,0.3671
131469.0,193531525.0,2009,0.3737
131469.0,193531525.0,2010,0.3675
131469.0,193531525.0,2011,0.3169
131469.0,193531525.0,2012,0.33
131469.0,193531525.0,2013,0.3308
131469.0,193531525.0,2014,0.4379
131469.0,193531525.0,2015,0.4646
131469.0,193531525.0,2016,0.4021
131469.0,193531525.0,2017,0.4098
131469.0,193531525.0,2018,0.4187
131469.0,193531525.0,2019,0.4084
131469.0,193531525.0,2020,0.4304
131469.0,193531525.0,2021,0.4971
131496.0,184565670.0,2002,0.2116
131496.0,184565670.0,2003,0.2273
131496.0,184565670.0,2005,0.215
131496.0,184565670.0,2006,0.2234
131496.0,184565670.0,2007,0.2081
131496.0,184565670.0,2008,0.1883
131496.0,184565670.0,2009,0.188
131496.0,184565670.0,2010,0.1978
131496.0,184565670.0,2011,0.2015
131496.0,184565670.0,2012,0.1807
131496.0,184565670.0,2013,0.1697
131496.0,184565670.0,2014,0.1735
131496.0,184565670.0,2015,0.1724
131496.0,184565670.0,2016,0.1685
131496.0,184565670.0,2017,0.1568
131496.0,184565670.0,2018,0.1452
131496.0,184565670.0,2019,0.1436
131496.0,184565670.0,2020,0.1681
131496.0,184565670.0,2021,0.1198
131520.0,137853757.0,2002,0.5609
131520.0,2799935922.0,2002,0.5609
131520.0,137853757.0,2003,0.5643
131520.0,2799935922.0,2003,0.5643
131520.0,137853757.0,2005,0.4691
131520.0,2799935922.0,2005,0.4691
131520.0,137853757.0,2006,0.4774
131520.0,2799935922.0,2006,0.4774
131520.0,137853757.0,2007,0.5366
131520.0,2799935922.0,2007,0.5366
131520.0,137853757.0,2008,0.4852
131520.0,2799935922.0,2008,0.4852
131520.0,137853757.0,2009,0.5403
131520.0,2799935922.0,2009,0.5403
131520.0,137853757.0,2010,0.5403
131520.0,2799935922.0,2010,0.5403
131520.0,137853757.0,2011,0.5447
131520.0,2799935922.0,2011,0.5447
131520.0,137853757.0,2012,0.5388
131520.0,2799935922.0,2012,0.5388
131520.0,137853757.0,2013,0.493
131520.0,2799935922.0,2013,0.493
131520.0,137853757.0,2014,0.4841
131520.0,2799935922.0,2014,0.4841
131520.0,137853757.0,2015,0.4904
131520.0,2799935922.0,2015,0.4904
131520.0,137853757.0,2016,0.3
131520.0,2799935922.0,2016,0.3
131520.0,137853757.0,2017,0.4142
131520.0,2799935922.0,2017,0.4142
131520.0,137853757.0,2018,0.3159
131520.0,2799935922.0,2018,0.3159
131520.0,137853757.0,2019,0.3608
131520.0,2799935922.0,2019,0.3608
131520.0,137853757.0,2020,0.3864
131520.0,2799935922.0,2020,0.3864
131520.0,137853757.0,2021,0.3525
131520.0,2799935922.0,2021,0.3525
132471.0,151583259.0,2002,0.7254
132471.0,151583259.0,2003,0.7416
132471.0,151583259.0,2005,0.7018
132471.0,151583259.0,2006,0.5366
132471.0,151583259.0,2007,0.5366
132471.0,151583259.0,2008,0.5991
132471.0,151583259.0,2009,0.6154
132471.0,151583259.0,2010,0.5693
132471.0,151583259.0,2011,0.5869
132471.0,151583259.0,2012,0.5122
132471.0,151583259.0,2013,0.4678
132471.0,151583259.0,2014,0.4611
132471.0,151583259.0,2015,0.5506
132471.0,151583259.0,2016,0.6159
132471.0,151583259.0,2017,0.8507
132471.0,151583259.0,2018,0.9125
132471.0,151583259.0,2019,0.5099
132471.0,151583259.0,2020,0.653
132471.0,151583259.0,2021,0.6369
132903.0,106165777.0,2002,0.6175
132903.0,106165777.0,2003,0.5985
132903.0,106165777.0,2005,0.6189
132903.0,106165777.0,2006,0.5156
132903.0,106165777.0,2007,0.6017
132903.0,106165777.0,2008,0.4826
132903.0,106165777.0,2009,0.4678
132903.0,106165777.0,2010,0.4638
132903.0,106165777.0,2011,0.4505
132903.0,106165777.0,2012,0.4624
132903.0,106165777.0,2013,0.4894
132903.0,106165777.0,2014,0.4961
132903.0,106165777.0,2015,0.4857
132903.0,106165777.0,2016,0.4999
132903.0,106165777.0,2017,0.499
132903.0,106165777.0,2018,0.4253
132903.0,106165777.0,2019,0.4436
132903.0,106165777.0,2020,0.4517
132903.0,106165777.0,2021,0.3637
133492.0,88973175.0,2002,0.7916
133492.0,88973175.0,2003,0.7669
133492.0,88973175.0,2005,0.7161
133492.0,88973175.0,2006,0.7231
133492.0,88973175.0,2007,0.669
133492.0,88973175.0,2008,0.6613
133492.0,88973175.0,2009,0.7166
133492.0,88973175.0,2010,0.7146
133492.0,88973175.0,2011,0.6846
133492.0,88973175.0,2012,0.6852
133492.0,88973175.0,2013,0.7104
133492.0,88973175.0,2014,0.7274
133492.0,88973175.0,2015,0.7172
133492.0,88973175.0,2016,0.7213
133492.0,88973175.0,2017,0.7273
133492.0,88973175.0,2018,0.6766
133492.0,88973175.0,2019,0.6744
133492.0,88973175.0,2020,0.6858
133492.0,88973175.0,2021,0.7038
133650.0,8248082.0,2002,0.7767
133650.0,248082.0,2002,0.7767
133650.0,8248082.0,2003,0.7088
133650.0,248082.0,2003,0.7088
133650.0,8248082.0,2005,0.7142
133650.0,248082.0,2005,0.7142
133650.0,8248082.0,2006,0.61
133650.0,248082.0,2006,0.61
133650.0,8248082.0,2009,0.6066
133650.0,248082.0,2009,0.6066
133650.0,8248082.0,2010,0.6111
133650.0,248082.0,2010,0.6111
133650.0,8248082.0,2011,0.4835
133650.0,248082.0,2011,0.4835
133650.0,8248082.0,2012,0.4863
133650.0,248082.0,2012,0.4863
133650.0,8248082.0,2013,0.45
133650.0,248082.0,2013,0.45
133650.0,8248082.0,2014,0.4895
133650.0,248082.0,2014,0.4895
133650.0,8248082.0,2015,0.5141
133650.0,248082.0,2015,0.5141
133650.0,8248082.0,2016,0.3111
133650.0,248082.0,2016,0.3111
133650.0,8248082.0,2017,0.4563
133650.0,248082.0,2017,0.4563
133650.0,8248082.0,2018,0.3886
133650.0,248082.0,2018,0.3886
133650.0,8248082.0,2019,0.3569
133650.0,248082.0,2019,0.3569
133650.0,8248082.0,2020,0.3298
133650.0,248082.0,2020,0.3298
133650.0,8248082.0,2021,0.3529
133650.0,248082.0,2021,0.3529
133669.0,63772739.0,2002,0.6894
133669.0,63772739.0,2003,0.7212
133669.0,63772739.0,2005,0.5468
133669.0,63772739.0,2006,0.5402
133669.0,63772739.0,2007,0.5666
133669.0,63772739.0,2008,0.4858
133669.0,63772739.0,2009,0.4641
133669.0,63772739.0,2010,0.5072
133669.0,63772739.0,2011,0.3477
133669.0,63772739.0,2012,0.4226
133669.0,63772739.0,2013,0.4773
133669.0,63772739.0,2014,0.6603
133669.0,63772739.0,2015,0.6768
133669.0,63772739.0,2016,0.5978
133669.0,63772739.0,2017,0.6001
133669.0,63772739.0,2018,0.5932
133669.0,63772739.0,2019,0.6328
133669.0,63772739.0,2020,0.7478
133669.0,63772739.0,2021,0.7801
133881.0,106959904.0,2002,0.8426
133881.0,106959904.0,2003,0.8237
133881.0,106959904.0,2005,0.8239
133881.0,106959904.0,2006,0.8327
133881.0,106959904.0,2007,0.8097
133881.0,106959904.0,2008,0.8179
133881.0,106959904.0,2009,0.7416
133881.0,106959904.0,2010,0.5865
133881.0,106959904.0,2011,0.5737
133881.0,106959904.0,2012,0.5905
133881.0,106959904.0,2013,0.6045
133881.0,106959904.0,2014,0.6157
133881.0,106959904.0,2015,0.5736
133881.0,106959904.0,2016,0.6133
133881.0,106959904.0,2017,0.6346
133881.0,106959904.0,2018,0.6504
133881.0,106959904.0,2019,0.6575
133881.0,106959904.0,2020,0.7037
133881.0,106959904.0,2021,0.6588
133951.0,19700959.0,2002,0.6354
133951.0,19700959.0,2003,0.4301
133951.0,19700959.0,2005,0.6097
133951.0,19700959.0,2006,0.5344
133951.0,19700959.0,2007,0.3704
133951.0,19700959.0,2008,0.4356
133951.0,19700959.0,2009,0.3734
133951.0,19700959.0,2010,0.5053
133951.0,19700959.0,2011,0.5114
133951.0,19700959.0,2012,0.4046
133951.0,19700959.0,2013,0.531
133951.0,19700959.0,2014,0.5278
133951.0,19700959.0,2015,0.504
133951.0,19700959.0,2016,0.5007
133951.0,19700959.0,2017,0.5407
133951.0,19700959.0,2018,0.5856
133951.0,19700959.0,2019,0.5751
133951.0,19700959.0,2020,0.5788
133951.0,19700959.0,2021,0.6401
134097.0,103163165.0,2002,0.6239
134097.0,103163165.0,2003,0.6447
134097.0,103163165.0,2005,0.6243
134097.0,103163165.0,2006,0.5922
134097.0,103163165.0,2007,0.5511
134097.0,103163165.0,2008,0.467
134097.0,103163165.0,2009,0.6104
134097.0,103163165.0,2010,0.5952
134097.0,103163165.0,2011,0.5849
134097.0,103163165.0,2012,0.5368
134097.0,103163165.0,2013,0.5681
134097.0,103163165.0,2014,0.5539
134097.0,103163165.0,2015,0.559
134097.0,103163165.0,2016,0.5801
134097.0,103163165.0,2017,0.4919
134097.0,103163165.0,2018,0.3678
134097.0,103163165.0,2019,0.3597
134097.0,103163165.0,2020,0.3245
134097.0,103163165.0,2021,0.3707
134130.0,33213144.0,2002,0.5829
134130.0,33213144.0,2003,0.5236
134130.0,33213144.0,2005,0.5721
134130.0,33213144.0,2006,0.4821
134130.0,33213144.0,2007,0.421
134130.0,33213144.0,2008,0.4146
134130.0,33213144.0,2009,0.427
134130.0,33213144.0,2010,0.4322
134130.0,33213144.0,2011,0.4318
134130.0,33213144.0,2012,0.441
134130.0,33213144.0,2013,0.4655
134130.0,33213144.0,2014,0.4561
134130.0,33213144.0,2015,0.4754
134130.0,33213144.0,2016,0.4594
134130.0,33213144.0,2017,0.4201
134130.0,33213144.0,2018,0.3875
134130.0,33213144.0,2019,0.3469
134130.0,33213144.0,2020,0.3113
134130.0,33213144.0,2021,0.3013
135726.0,145608581.0,2002,0.4386
135726.0,145608581.0,2003,0.4445
135726.0,145608581.0,2005,0.4614
135726.0,145608581.0,2006,0.4049
135726.0,145608581.0,2007,0.38
135726.0,145608581.0,2008,0.3863
135726.0,145608581.0,2009,0.444
135726.0,145608581.0,2010,0.3922
135726.0,145608581.0,2011,0.3833
135726.0,145608581.0,2012,0.397
135726.0,145608581.0,2013,0.4044
135726.0,145608581.0,2014,0.3818
135726.0,145608581.0,2015,0.3779
135726.0,145608581.0,2016,0.3771
135726.0,145608581.0,2017,0.357
135726.0,145608581.0,2018,0.3215
135726.0,145608581.0,2019,0.2713
135726.0,145608581.0,2020,0.3309
135726.0,145608581.0,2021,0.2849
136172.0,11874761.0,2002,0.7002
136172.0,11874761.0,2003,0.6624
136172.0,11874761.0,2005,0.6197
136172.0,11874761.0,2006,0.6836
136172.0,11874761.0,2007,0.6643
136172.0,11874761.0,2008,0.4795
136172.0,11874761.0,2009,0.6358
136172.0,11874761.0,2010,0.5078
136172.0,11874761.0,2011,0.495
136172.0,11874761.0,2012,0.5201
136172.0,11874761.0,2013,0.5343
136172.0,11874761.0,2014,0.6057
136172.0,11874761.0,2015,0.566
136172.0,11874761.0,2016,0.6453
136172.0,11874761.0,2017,0.5871
136172.0,11874761.0,2018,0.6108
136172.0,11874761.0,2019,0.7228
136172.0,11874761.0,2020,0.7992
136172.0,11874761.0,2021,0.7749
136215.0,203088144.0,2002,0.7344
136215.0,203088144.0,2003,0.6406
136215.0,203088144.0,2005,0.5414
136215.0,203088144.0,2006,0.504
136215.0,203088144.0,2007,0.5085
136215.0,203088144.0,2008,0.4472
136215.0,203088144.0,2009,0.4484
136215.0,203088144.0,2010,0.5329
136215.0,203088144.0,2011,0.5767
136215.0,203088144.0,2012,0.5553
136215.0,203088144.0,2013,0.5746
136215.0,203088144.0,2014,0.4881
136215.0,203088144.0,2015,0.5924
136215.0,203088144.0,2016,0.5254
136215.0,203088144.0,2017,0.5817
136215.0,203088144.0,2018,0.7854
136215.0,203088144.0,2019,0.801
136215.0,203088144.0,2020,0.9246
136215.0,203088144.0,2021,0.925
136950.0,90840245.0,2002,0.6337
136950.0,90840245.0,2003,0.6649
136950.0,90840245.0,2005,0.5335
136950.0,90840245.0,2006,0.553
136950.0,90840245.0,2007,0.553
136950.0,90840245.0,2008,0.5803
136950.0,90840245.0,2009,0.6159
136950.0,90840245.0,2010,0.5566
136950.0,90840245.0,2011,0.5385
136950.0,90840245.0,2012,0.5577
136950.0,90840245.0,2013,0.5889
136950.0,90840245.0,2014,0.5729
136950.0,90840245.0,2015,0.6038
136950.0,90840245.0,2016,0.6062
136950.0,90840245.0,2017,0.6389
136950.0,90840245.0,2018,0.6664
136950.0,90840245.0,2019,0.5834
136950.0,90840245.0,2020,0.6081
136950.0,90840245.0,2021,0.4869
137351.0,2613432.0,2002,0.6216
137351.0,2613432.0,2003,0.6176
137351.0,2613432.0,2005,0.2831
137351.0,2613432.0,2006,0.5124
137351.0,2613432.0,2007,0.4967
137351.0,2613432.0,2008,0.456
137351.0,2613432.0,2009,0.4244
137351.0,2613432.0,2010,0.4454
137351.0,2613432.0,2011,0.3805
137351.0,2613432.0,2012,0.4321
137351.0,2613432.0,2013,0.4524
137351.0,2613432.0,2014,0.5316
137351.0,2613432.0,2015,0.4464
137351.0,2613432.0,2016,0.4663
137351.0,2613432.0,2017,0.4536
137351.0,2613432.0,2018,0.4263
137351.0,2613432.0,2019,0.4763
137351.0,2613432.0,2020,0.4924
137351.0,2613432.0,2021,0.4938
137546.0,99490713.0,2002,0.7956
137546.0,99490713.0,2003,0.7666
137546.0,99490713.0,2005,0.6898
137546.0,99490713.0,2006,0.6495
137546.0,99490713.0,2007,0.6435
137546.0,99490713.0,2008,0.5389
137546.0,99490713.0,2009,0.5343
137546.0,99490713.0,2010,0.5051
137546.0,99490713.0,2011,0.6647
137546.0,99490713.0,2012,0.6035
137546.0,99490713.0,2013,0.5925
137546.0,99490713.0,2014,0.6124
137546.0,99490713.0,2015,0.6347
137546.0,99490713.0,2016,0.656
137546.0,99490713.0,2017,0.6783
137546.0,99490713.0,2018,0.6842
137546.0,99490713.0,2019,0.7236
137546.0,99490713.0,2020,0.8149
137546.0,99490713.0,2021,0.9164
137564.0,132801547.0,2002,0.658
137564.0,132801547.0,2003,0.7747
137564.0,132801547.0,2005,0.7986
137564.0,132801547.0,2013,0.5932
137564.0,132801547.0,2014,0.4394
137564.0,132801547.0,2015,0.4648
137564.0,132801547.0,2016,0.4585
137564.0,132801547.0,2017,0.535
137564.0,132801547.0,2018,0.4807
137564.0,132801547.0,2019,0.4814
137564.0,132801547.0,2020,0.4266
137564.0,132801547.0,2021,0.4492
138354.0,83683471.0,2002,0.8239
138354.0,83683471.0,2003,0.7785
138354.0,83683471.0,2005,0.681
138354.0,83683471.0,2006,0.7103
138354.0,83683471.0,2007,0.7103
138354.0,83683471.0,2008,0.6948
138354.0,83683471.0,2009,0.6806
138354.0,83683471.0,2010,0.6897
138354.0,83683471.0,2011,0.6605
138354.0,83683471.0,2012,0.6081
138354.0,83683471.0,2013,0.4808
