Name,Position,Institution,SubInstitution,Education,Other Affiliation,Career,Notes,AffiliationId,carnegie_id,PrimarySample,FixedPosition
William F. de Neergaard,Trustee and Executive,Long Island University,,,"President and Owner, Neergaard Pharmacies",,,138873065.0,192448.0,True,Overseer
Donald H. Elliott,Trustee,Long Island University,,,"Of Counsel, Hollyer, Brady, et al",,,138873065.0,192448.0,True,Overseer
Gary S. Feldstein,Trustee,Long Island University,,,"President and Chief Executive Officer, Manhattan Medical Care",,,138873065.0,192448.0,True,Overseer
Irwin C. Gerson,Trustee,Long Island University,,,"Chairman, Lowe MAdams Healthcare",,,138873065.0,192448.0,True,Overseer
Arthur I. Goldberg,Trustee,Long Island University,,,"Law Partner, Jacobson & Goldberg",,,138873065.0,192448.0,True,Overseer
Msgr. Thomas J. Hartman,Trustee and Executive,Long Island University,,,"Director, Radio and Television, Telicare",,,138873065.0,192448.0,True,Overseer
Stephen P. Kaufman,Trustee,Long Island University,,,"Chairman and Chief Executive Officer, Arrow Electronics, Inc",,,138873065.0,192448.0,True,Overseer
Steven A. Klar,Trustee,Long Island University,,,"President, The Klar Organization",,,138873065.0,192448.0,True,Overseer
Eric Krasnoff,Trustee,Long Island University,,,"Chairman and Chief Executive Officer, Pall Corporation",,,138873065.0,192448.0,True,Overseer
Steven J. Kumble,Secretary,Long Island University,,,"Chairman, Lincolnshire Management, Ltd",,,138873065.0,192448.0,True,Other Board Member
David H. Lipka,Trustee,Long Island University,,,"Principal, Chapman Partners LLP Investment Bankers",,,138873065.0,192448.0,True,Overseer
Howard M. Lorber,Trustee,Long Island University,,,"Chairman, Hallman & Lorber Associates",,,138873065.0,192448.0,True,Overseer
Eugene H. Luntey,Chairman,Long Island University,,,"Chairman, Chief Executive Officer and President, Brooklyn Union Gas Company",,,138873065.0,192448.0,True,Board President
"William Lynch, Jr",Trustee,Long Island University,,,"Vice President, McAndrews & Forbes Holdings. Inc",,,138873065.0,192448.0,True,Overseer
Joseph L. Mancino,Trustee,Long Island University,,,"Chairman, President and Chief Executive Officer, The Roslyn Savings Bank and Roslyn Bancorp, Inc",,,138873065.0,192448.0,True,Overseer
John M. May,Trustee,Long Island University,,,,,,138873065.0,192448.0,True,Overseer
William P. Miller,Trustee,Long Island University,,,"Owner, Miller Transmission Tower Company",,,138873065.0,192448.0,True,Overseer
Theresa Mall Mullarkey,"Chancellor, C. W. Post Campus",Long Island University,C. W. Post Campus,,,,,138873065.0,192448.0,True,Board President
David Pinter,Trustee,Long Island University,,,"President and Chief Executive Officer, Zwicker Electric Company, Inc",,,138873065.0,192448.0,True,Overseer
Thomas L. Pulling,Trustee,Long Island University,,,"Managing Director, Private Portfolio Management, Saloman Smith Barney Holdings Inc",,,138873065.0,192448.0,True,Overseer
Bruce C. Ratner,Trustee,Long Island University,,,"President and Chief Executive Officer, Forest City Ratner Companies",,,138873065.0,192448.0,True,Overseer
Warren L. Schwerin,Trustee,Long Island University,,,President and Chief Executive Officer. Related Properties Corporation,,,138873065.0,192448.0,True,Overseer
Terry Semel,Trustee,Long Island University,,,"Chairman and Co-Chief Executive Officer, Warner Bros4000 Warner Blvd., Burbank, CA 91505 Tel: (818) 954-6000 Fax: (818) 954-2464",,,138873065.0,192448.0,True,Overseer
Robert EX. Sillerman,"Chancellor, Southampton Campus",Long Island University,Southampton Campus,,,,,138873065.0,192448.0,True,Board President
Howard Silverman,Trustee,Long Island University,,,"Chairman, President and Chief Executive Officer, Gruntal and Company, Inc",,,138873065.0,192448.0,True,Overseer
Marvin M. Sirota,Trustee,Long Island University,,,"President and Chairman, Interactive Health Management, Inc",,,138873065.0,192448.0,True,Overseer
Howard M. Smith,Trustee,Long Island University,,,"President and Chief Executive Officer, Dr. Fabricant's Foot Health Products, Inc",,,138873065.0,192448.0,True,Overseer
Rev. Paul Smith,Trustee,Long Island University,,,"Pastor, First Presbyterian Church Brooklyn Heights, NY",,,138873065.0,192448.0,True,Overseer
David J. Steinberg,President,Long Island University,,,,,,138873065.0,192448.0,True,Board President
Ronald J. Sylvestri,Trustee,Long Island University,,,"Vice President, Fleet Investment Management",,,138873065.0,192448.0,True,Overseer
Roger B. Tilles,Senior Vice Chairman and Executive,Long Island University,,,"Chief Executive Officer, Tilles Committee Member Investment Company",,,138873065.0,192448.0,True,Board Vice President
Edward Travaglianti,"Chancellor, Brooklyn Campus",Long Island University,Brooklyn Campus,,,,,138873065.0,192448.0,True,Board President
John O. Utendahl,Trustee,Long Island University,,,"President and Chief Executive Officer. Utendahl Capital Partners, L.P",,,138873065.0,192448.0,True,Overseer
William E. Viklund,Trustee,Long Island University,,,"President and Chief Executive Officer, Long Island Savings Bank",,,138873065.0,192448.0,True,Overseer
Rosalind P. Walter,Trustee,Long Island University,,,,,,138873065.0,192448.0,True,Overseer
Dan K. Wassong,Trustee,Long Island University,,,"Chairman, President and Chief Executive Officer, Del Laboratories, Inc",,,138873065.0,192448.0,True,Overseer
Edward J. Yodowitz,Trustee,Long Island University,,,"Senior Partner, Skadden, Arps, Slate, Meagher & Flom LLP",,,138873065.0,192448.0,True,Overseer
Robert M. Abell,Regent,Loyola Marymount University,Board of Regents,,,,,35566140.0,117946.0,True,Trustee
The Hon. Richard D. Aldrich,Vice Chairman,Loyola Marymount University,Board of Regents,,,,,35566140.0,117946.0,True,Board Vice President
The Hon. Benjamin Aranda,Regent,Loyola Marymount University,Board of Regents,,,,,35566140.0,117946.0,True,Trustee
Robert Buckley,Regent,Loyola Marymount University,Board of Regents,,,,,35566140.0,117946.0,True,Trustee
David L. Buell,Regent,Loyola Marymount University,Board of Regents,,,,,35566140.0,117946.0,True,Trustee
Ernest M. Camacho,Regent,Loyola Marymount University,Board of Regents,,,,,35566140.0,117946.0,True,Trustee
Barbara S. Casey,Regent,Loyola Marymount University,Board of Regents,,,,,35566140.0,117946.0,True,Trustee
Louis J. Cassani,Regent,Loyola Marymount University,Board of Regents,,,,,35566140.0,117946.0,True,Trustee
Stanley H. Chambers,Regent,Loyola Marymount University,Board of Regents,,,,,35566140.0,117946.0,True,Trustee
"Alex Chaves, Sr",Regent,Loyola Marymount University,Board of Regents,,,,,35566140.0,117946.0,True,Trustee
The Hon. Daniel A. Curry,Regent,Loyola Marymount University,Board of Regents,,,,,35566140.0,117946.0,True,Trustee
Anthony S. Delfino,Regent,Loyola Marymount University,Board of Regents,,,,,35566140.0,117946.0,True,Trustee
Myles P. Dempsey,Regent,Loyola Marymount University,Board of Regents,,,,,35566140.0,117946.0,True,Trustee
James A. DeRosa,Regent,Loyola Marymount University,Board of Regents,,,,,35566140.0,117946.0,True,Trustee
T. Patrick Smith,Regent,Loyola Marymount University,Board of Regents,,,,,35566140.0,117946.0,True,Trustee
Louis A. Simpson,Regent,Loyola Marymount University,Board of Regents,,,,,35566140.0,117946.0,True,Trustee
Edward F. Slattery,Regent,Loyola Marymount University,Board of Regents,,,,,35566140.0,117946.0,True,Trustee
Michael J. Smith,Regent,Loyola Marymount University,Board of Regents,,,,,35566140.0,117946.0,True,Trustee
Rev. Msgr. Royale M. Vadakin,Regent,Loyola Marymount University,Board of Regents,,,,,35566140.0,117946.0,True,Trustee
Thomas J. Viola,Regent,Loyola Marymount University,Board of Regents,,,,,35566140.0,117946.0,True,Trustee
Charles K. Von Der Ahe,Regent,Loyola Marymount University,Board of Regents,,,,,35566140.0,117946.0,True,Trustee
Louis M. Castruccio,Trustee,Mount St Marys College,,,"Irell & Manella, LLP",,,4210134096.0,163462.0,False,Regent
"Sr. Imelda D'Agostino, C.S.J",Trustee,Mount St Marys College,,,"Archdiocese, Los Angeles",,,4210134096.0,163462.0,False,Regent
Michael A. Enright,Trustee,Mount St Marys College,,,Chartwell Partners. LLP,,,4210134096.0,163462.0,False,Regent
John C. Fitzgerald,Trustee,Mount St Marys College,,,Seidler-Fitzgerald Public Finance,,,4210134096.0,163462.0,False,Regent
Mark Foster,Trustee,Mount St Marys College,,,The Seidler Companies,,,4210134096.0,163462.0,False,Regent
Norma Gonzales,Trustee,Mount St Marys College,,,,,,4210134096.0,163462.0,False,Regent
"The Hon. Terry J. Hatter, Jr",Trustee,Mount St Marys College,,,"Judge, U.S. District Court",,,4210134096.0,163462.0,False,Regent
Roger K. Hughes,Trustee,Mount St Marys College,,,,,,4210134096.0,163462.0,False,Regent
Jane Luecke Johnson,Trustee,Mount St Marys College,,,Los Angeles Municipal Court,,,4210134096.0,163462.0,False,Regent
"Sr. Mary Francis Johnson, C.S.J",Trustee,Mount St Marys College,,,,,,4210134096.0,163462.0,False,Regent
"Sr. Karen M. Kennelly, C.S.J",President,Mount St Marys College,,,,,,4210134096.0,163462.0,False,Board President
Sr. Miriam Therese Larkin,Trustee,Mount St Marys College,,,,,,4210134096.0,163462.0,False,Regent
Thomas E. Larkin,Trustee,Mount St Marys College,,,Trust Company of the West,,,4210134096.0,163462.0,False,Regent
Zelda Ann Marzec,Trustee,Mount St Marys College,,,"Bradford & Marzec, IncDavid L. Mcintyre",,,4210134096.0,163462.0,False,Regent
"Sr. Jill Marie Napier, C.S.J",Trustee,Mount St Marys College,,,"Department of Catholic Schools, Archdiocese of Los Angeles",,,4210134096.0,163462.0,False,Regent
Virginia B. Smith,Trustee,Mount St Marys College,,,,,,4210134096.0,163462.0,False,Regent
John P. Sullivan,Trustee,Mount St Marys College,,,Keystone Mortgage Company,,,4210134096.0,163462.0,False,Regent
Msgr. Royale M. Vadakin,Trustee,Mount St Marys College,,,St. Anastasia Parish,,,4210134096.0,163462.0,False,Regent
Most Rev. Gabino Zavala,Trustee,Mount St Marys College,,,,,,4210134096.0,163462.0,False,Regent
John N. Bain,Trustee,New Jersey Institute Of Technology,,,"Affiliation: Carella, Byrne, Bain & Gilfillan",,,118118575.0,185828.0,True,Overseer
Laura Bigley Battjer,Trustee,New Jersey Institute Of Technology,,,"Affiliation: President, Battier & Associates",,,118118575.0,185828.0,True,Overseer
"Hamilton V. Bowser, Sr",Trustee,New Jersey Institute Of Technology,,,"Affiliation: President, Evanbow Construction Company, Inc",,,118118575.0,185828.0,True,Overseer
W. Stanley Brown,Trustee,New Jersey Institute Of Technology,,,Affiliation: Consultant,,,118118575.0,185828.0,True,Overseer
Oswald L. Cano,Trustee,New Jersey Institute Of Technology,,,"Affiliation: General Manager, Corporate Responsibilities, Public Service Electric and Gas Company",,,118118575.0,185828.0,True,Overseer
The Hon. Sharpe James,Ex Officio Trustee,New Jersey Institute Of Technology,,Montclair State BA; Springfield (MA) MA,"Affiliation: Mayor, City of Newark City Hall, Rm. 200, 920 Broad St., Newark, NJ 07102 Tel: (973) 733-6400",,,118118575.0,185828.0,True,"Overseer, Ex Officio"
James A. Kennedy,Trustee,New Jersey Institute Of Technology,,,"Affiliation: President and Chief Executive Officer, National Starch and Chemical Company",,,118118575.0,185828.0,True,Overseer
"Anthony J. Knapp, Jr.",Trustee,New Jersey Institute Of Technology,,,"Affiliation: Proprietor, Black Horse Inn",,,118118575.0,185828.0,True,Overseer
Victor A. Pelson,Trustee,New Jersey Institute Of Technology,,,"Affiliation: Director and Senior Advisor, SC Warburg Dillion Read Inc Swiss Bank Ctr. One, 677 Washington Blvd., Stamford, CT 06901 Tel: (203) 719-3000 Fax: (203) 719-5499",,,118118575.0,185828.0,True,Overseer
Martin Tuchman,Trustee,New Jersey Institute Of Technology,,,"Affiliation: Chairman and Chief Executive Officer, Interpool, Inc",,,118118575.0,185828.0,True,Overseer
The Hon. Christine Todd Whitman,Ex Officio Trustee,New Jersey Institute Of Technology,,Wheaton (MA) 1968 BA,"Affiliation: Governor, State of New Jersey 125 W. State St., P.O. Box 001, Trenton, NJ 08625-0001 Tel: (609) 777-2200 Fax: (609) 292-5212",,,118118575.0,185828.0,True,"Overseer, Ex Officio"
Richard F. Wehrli,Trustee,North Central College,,,"Chairman of the Board, Naperville Excavating * Member of the Board",,,45536552.0,147660.0,False,Trustee
Judy G. Stevenson,Executive Committee Member-at-Large,North Central College,,,"President and Treasurer, Magnetrol International, IncDowners Grove, IL",,,45536552.0,147660.0,False,Other Board Member
Harold R. Wilde,President,North Dakota University System,,,"Chairman, U.S. Equities Realty, IncChicago, IL",,,4210127926.0,,False,Board President
Robert A. Wislow,Executive Committee Member-at-Large Trustee,North Dakota University System,,,,,,4210127926.0,,False,Member
Jeanette G. Grasselli Brown,Regent,Ohio State University,,,"Chairperson of the Board of Trustees, Ohio University",,,52357470.0,204796.0,True,Trustee
Michael A. Fox,Ex Officio Regent,Ohio State University,,,,,,52357470.0,204796.0,True,"Trustee, Ex Officio"
Gerald H. Gordon,Regent,Ohio State University,,,"President and Chief Operating Officer, Sun Media Corporation",,,52357470.0,204796.0,True,Trustee
Merle G. Kearns,Ex Officio Regent,Ohio State University,,,"Member, Ohio Senate",,,52357470.0,204796.0,True,"Trustee, Ex Officio"
Patricia A. Ackerman,Trustee,Ohio University,,,,,,4210106879.0,204857.0,True,Regent
Gordon F. Brunner,Vice Chairman,Ohio University,,,"Senior Vice President, The Procter & Gamble Company",,,4210106879.0,204857.0,True,Board Vice President
"Charles R. Emrick, Jr.",Trustee,Ohio University,,,"Calfee, Halter & Griswold Attorneys",,,4210106879.0,204857.0,True,Regent
Alan H. Geiger,Assistant To The President,Ohio University,,,"Benesch, Friedlander, Coplan & Aronoff Attorneys",,,4210106879.0,204857.0,True,Board President
Robert Glidden,President,Ohio University,,,,,,4210106879.0,204857.0,True,Board President
N. Victor Goodman,Trustee,Ohio University,,,,,,4210106879.0,204857.0,True,Regent
Brandon T. Grover,Chairman,Ohio University,,,,,,4210106879.0,204857.0,True,Board President
Paul R. Leonard,Trustee,Ohio University,,,,,,4210106879.0,204857.0,True,Regent
K. C. Melnik,Student Trustee,Ohio University,,,,,,4210106879.0,204857.0,True,Other Board Member
M. Lee Ong,Trustee,Ohio University,,,,,,4210106879.0,204857.0,True,Regent
Shawn M. Dirk,Trustee,Pennsylvania State System Of Higher Education,,,,,,29957033.0,,False,Governor
Gail D. Edwards,Trustee,Pennsylvania State System Of Higher Education,,,,,,29957033.0,,False,Governor
James W. Harris,Trustee,Pennsylvania State System Of Higher Education,,,,,,29957033.0,,False,Governor
"Charles W. Hash, Sr",Chairman,Pennsylvania State System Of Higher Education,,,,,,29957033.0,,False,Board President
Joseph E. Hennessey,Trustee,Pennsylvania State System Of Higher Education,,,,,,29957033.0,,False,Governor
Caroline M. Hoffer,Trustee,Pennsylvania State System Of Higher Education,,,,,,29957033.0,,False,Governor
William B. Mcliwaine,Trustee,Pennsylvania State System Of Higher Education,,,,,,29957033.0,,False,Governor
Nelson Sears,Trustee,Pennsylvania State System Of Higher Education,,,,,,29957033.0,,False,Governor
Robert Torres,Trustee,Pennsylvania State System Of Higher Education,,,,,,29957033.0,,False,Governor
Sue A. Walker,Trustee,Pennsylvania State System Of Higher Education,,,,,,29957033.0,,False,Governor
Paul G. Wedel,Trustee,Pennsylvania State System Of Higher Education,,,,,,29957033.0,,False,Governor
Joan L. Bildner,Governor,Rutgers State University Of New Jersey,,,,,,102322142.0,186380.0,True,Trustee
Ruben Cardona,Governor,Rutgers State University Of New Jersey,,,,,,102322142.0,186380.0,True,Trustee
Enrica Gloe Chretien,Assistant Secretary,Rutgers State University Of New Jersey,,,,,,102322142.0,186380.0,True,Other Board Member
Anthony S. Cicatiello,Governor,Rutgers State University Of New Jersey,,,,,,102322142.0,186380.0,True,Trustee
Kevin J. Collins,Governor,Rutgers State University Of New Jersey,,,,,,102322142.0,186380.0,True,Trustee
"Louie CrewAlbert Gamper, Jr",Faculty Representative Governor,Rutgers State University Of New Jersey,,,,,,102322142.0,186380.0,True,Other Board Member
Harry W. Janes,Faculty Representative Governor,Rutgers State University Of New Jersey,,,,,,102322142.0,186380.0,True,Other Board Member
Nancy L. Lane,Governor,Rutgers State University Of New Jersey,,,,,,102322142.0,186380.0,True,Trustee
Francis L. Lawrence,President,Rutgers State University Of New Jersey,,,,,,102322142.0,186380.0,True,Board President
Richard A. Levao,Vice Chairman,Rutgers State University Of New Jersey,,,,,,102322142.0,186380.0,True,Board Vice President
Nancy Lotstein,Governor,Rutgers State University Of New Jersey,,,,,,102322142.0,186380.0,True,Trustee
Gwendolyn McLoof,Student Representative Governor,Rutgers State University Of New Jersey,,,,,,102322142.0,186380.0,True,Other Board Member
Eugene M. O'Hara,Governor,Rutgers State University Of New Jersey,,,,,,102322142.0,186380.0,True,Trustee
Thomas A. Renyi,Governor,Rutgers State University Of New Jersey,,,,,,102322142.0,186380.0,True,Trustee
Barbara Jean Ageno,Trustee,Saint Marys College Of California,,,,,,177081203.0,123554.0,False,Regent
"Br. William Beatie, F.S.C",Faculty Trustee,Saint Marys College Of California,,,,,,177081203.0,123554.0,False,Regent
"Br. David Brennan, F.S.C.",Trustee,Saint Marys College Of California,,,"Provincial, San Francisco Province of the Order of the Brothers of the Christian Schools, De La Salle Institute",,,177081203.0,123554.0,False,Regent
Frank M. Brown,Trustee,Saint Marys College Of California,,,"President, Connell Bros. Company, Ltd",,,177081203.0,123554.0,False,Regent
"Br. Kenneth Cardwell, FS.C.","Associate Professor, Integral Program",Saint Marys College Of California,,,,,,177081203.0,123554.0,False,Regent
B. J. Cassin,Chairman,Saint Marys College Of California,,,,,,177081203.0,123554.0,False,Board President
Maryellen B. Cattani,Trustee,Saint Marys College Of California,,,Attorney,,,177081203.0,123554.0,False,Regent
"Br. Louis DeThomasis, FS.C.",Trustee,Saint Marys College Of California,,,"President, Saint Mary's University of Minnesota",,,177081203.0,123554.0,False,Regent
"Br. Craig J. Franz, FS.C",President,Saint Marys College Of California,,,,,,177081203.0,123554.0,False,Board President
"Br. James Gaffney, FS.C",Trustee,Saint Marys College Of California,,,"President, Lewis University",,,177081203.0,123554.0,False,Regent
"N.W. Bill Jasper, Jr.",Trustee,Saint Marys College Of California,,,"President, Dolby Laboratories",,,177081203.0,123554.0,False,Regent
Edward L. Lammerding,Trustee,Saint Marys College Of California,,,"Chairman, Sierra Resources Management",,,177081203.0,123554.0,False,Regent
"C. Raymond Larkin, Jr.",Career: President,Saint Marys College Of California,,,Nellcor Puritan Bennett,,,177081203.0,123554.0,False,Board President
Elizabeth R. Larson,Trustee,Saint Marys College Of California,,,"Managing Director, Soros Fund Management",,,177081203.0,123554.0,False,Regent
Richard Matzke,Trustee,Saint Marys College Of California,,,"President, Chevron Overseas Division",,,177081203.0,123554.0,False,Regent
Giles Miller,Trustee,Saint Marys College Of California,,,Cardiologist,,,177081203.0,123554.0,False,Regent
Nicholas G. Moore,Trustee,Saint Marys College Of California,,,"Chairman, Coopers & Lybrand",,,177081203.0,123554.0,False,Regent
George Vukasin,Trustee,Saint Marys College Of California,,,"President, Peerless Coffee Company",,,177081203.0,123554.0,False,Regent
Edward M. Alvarez,Trustee,Santa Clara University,,,"Los Gatos, CA",,,16269868.0,122931.0,False,Regent
"Louis L. Bannan, S.J",Trustee,Santa Clara University,,,,,,16269868.0,122931.0,False,Regent
"Lawrence H. Biondi, S.J",Trustee,Santa Clara University,,,"St. Louis, MO",,,16269868.0,122931.0,False,Regent
Ann S. Bowers,Trustee,Santa Clara University,,,"Palo Alto, CA",,,16269868.0,122931.0,False,Regent
Michael J. Carey,Trustee,Santa Clara University,,,"San Diego, CA",,,16269868.0,122931.0,False,Regent
Louis M. Castruccio,Trustee,Santa Clara University,,,"Los Angeles, CA",,,16269868.0,122931.0,False,Regent
"Gerald F. Cavanagh, S.J",Trustee,Santa Clara University,,,"Detroit, MI",,,16269868.0,122931.0,False,Regent
Winston H. Chen,Trustee,Santa Clara University,,,"San Jose, CA",,,16269868.0,122931.0,False,Regent
"Gerald T. Cobb, S.J",Trustee,Santa Clara University,,,"Seattle, WA",,,16269868.0,122931.0,False,Regent
"John A. Coleman, S.J",Trustee,Santa Clara University,,,"Los Angeles, CA",,,16269868.0,122931.0,False,Regent
"Robert F. Curran, S.J",Trustee,Santa Clara University,,,"San Francisco, CA",,,16269868.0,122931.0,False,Regent
"John R. Donahue, S.J",Trustee,Santa Clara University,,,"Berkeley, CA",,,16269868.0,122931.0,False,Regent
"Frank S. Greene, Jr",Trustee,Santa Clara University,,,"Sunnyvale, CA",,,16269868.0,122931.0,False,Regent
"Edwin A. Heafey, Jr",Trustee,Santa Clara University,,,Oakland. CA,,,16269868.0,122931.0,False,Regent
"Rupert H. Johnson, Jr",Trustee,Santa Clara University,,,"Hillsborough, CA",,,16269868.0,122931.0,False,Regent
Jennifer Konecny-Costa,Trustee,Santa Clara University,,,"Cupertino, CA",,,16269868.0,122931.0,False,Regent
Jack D. Kuehler,Trustee,Santa Clara University,,,Telluride. CO,,,16269868.0,122931.0,False,Regent
John C. Lewis,Trustee,Santa Clara University,,,"Monte Sereno, CA",,,16269868.0,122931.0,False,Regent
"Paul L. Locatelli, S.J",President,Santa Clara University,,,,,,16269868.0,122931.0,False,Board President
"A. C. Markkula, Jr",Trustee,Santa Clara University,,,"Woodside, CA",,,16269868.0,122931.0,False,Regent
Michael T. McCarthy,Trustee,Santa Clara University,,,"Granite Bay, CA",,,16269868.0,122931.0,False,Regent
Regis McKenna,Trustee,Santa Clara University,,,"Sunnyvale, CA",,,16269868.0,122931.0,False,Regent
"Gerald McKevitt, S",Trustee,Santa Clara University,,,,,,16269868.0,122931.0,False,Regent
Richard Moley,Trustee,Santa Clara University,,,"Saratoga, CA",,,16269868.0,122931.0,False,Regent
Guisselle V. Nunez,Trustee,Santa Clara University,,,"San Jose, CA",,,16269868.0,122931.0,False,Regent
John M. Ottoboni,Trustee,Santa Clara University,,,"Monte Sereno, CA",,,16269868.0,122931.0,False,Regent
Edward A. Panelli,Chairman,Santa Clara University,,,,,,16269868.0,122931.0,False,Board President
Glenn E. Penisten,Trustee,Santa Clara University,,,,,,16269868.0,122931.0,False,Regent
John B.M. Place,Trustee,Santa Clara University,,,,,,16269868.0,122931.0,False,Regent
"Anthony P. Sauer, S.J",Trustee,Santa Clara University,,,,,,16269868.0,122931.0,False,Regent
Stephen C. Schott,Trustee,Santa Clara University,,,,,,16269868.0,122931.0,False,Regent
"Francis R. Smith, S.J",Trustee,Santa Clara University,,,,,,16269868.0,122931.0,False,Regent
Robert H. Smith,Trustee,Santa Clara University,,,,,,16269868.0,122931.0,False,Regent
John A. Sobrato,Trustee,Santa Clara University,,,,,,16269868.0,122931.0,False,Regent
William E. Terry,Trustee,Santa Clara University,,,,,,16269868.0,122931.0,False,Regent
Agnieszka Winkler,Trustee,Santa Clara University,,,,,,16269868.0,122931.0,False,Regent
"Fr. John Clark, S.J",Trustee,Seattle University,,,,,,58610484.0,236595.0,False,Regent
"Fr. Jerry Cobb, S.J",Trustee,Seattle University,,,,,,58610484.0,236595.0,False,Regent
Theodore J. Collins,Trustee,Seattle University,,,,,,58610484.0,236595.0,False,Regent
John Durbin,Trustee,Seattle University,,,,,,58610484.0,236595.0,False,Regent
James Dwyer,Trustee,Seattle University,,,,,,58610484.0,236595.0,False,Regent
John Ellis,Trustee,Seattle University,,,,,,58610484.0,236595.0,False,Regent
Patrick Fahey,Trustee,Seattle University,,,,,,58610484.0,236595.0,False,Regent
Joseph Gaffney,Trustee,Seattle University,,,,,,58610484.0,236595.0,False,Regent
John Getzelman,Trustee,Seattle University,,,,,,58610484.0,236595.0,False,Regent
Steven Hooper,Trustee,Seattle University,,,,,,58610484.0,236595.0,False,Regent
"Rhoady Lee, Jr",Trustee,Seattle University,,,,,,58610484.0,236595.0,False,Regent
Charles Mitchell,Trustee,Seattle University,,,,,,58610484.0,236595.0,False,Regent
Robert D. O'Brien,Trustee,Seattle University,,,,,,58610484.0,236595.0,False,Regent
James C. Pigott,Trustee,Seattle University,,,,,,58610484.0,236595.0,False,Regent
Judith M. Runstad,Trustee,Seattle University,,,,,,58610484.0,236595.0,False,Regent
James Sinegal,Trustee,Seattle University,,,,,,58610484.0,236595.0,False,Regent
Cynthia Sonstelie,Trustee,Seattle University,,,,,,58610484.0,236595.0,False,Regent
"Fr. Stephen V. Sundborg, SFr",Trustee,Seattle University,,,,,,58610484.0,236595.0,False,Regent
"Fr. John Topel, S.J",Trustee,Seattle University,,,,,,58610484.0,236595.0,False,Regent
"Fr. Daniel C. Weber, S.J",Trustee,Seattle University,,,,,,58610484.0,236595.0,False,Regent
Kurt T. Borowsky,Trustee,Seton Hall University,,,"Chairman, Van Beuren Management, Inc",,,12524447.0,186584.0,True,Regent
"Rev. Msgr. John W. Flesey, S.T.D",Trustee,Seton Hall University,,,"Rector and Dean, Immaculate Conception Seminary School of Theology and Trustee",,,12524447.0,186584.0,True,Regent
Msgr. John J. Gilchrist,Trustee,Seton Hall University,,,"Pastor, Holy Cross Church",,,12524447.0,186584.0,True,Regent
Msgr. Walter Gorski,Trustee,Seton Hall University,,,"Administrator, Most Sacred Heart of Jesus Church",,,12524447.0,186584.0,True,Regent
Jerome D. Greco,Trustee,Seton Hall University,,,"Consultant, First Union National Bank",,,12524447.0,186584.0,True,Regent
Joseph P. LaSala,Trustee,Seton Hall University,,,"Partner, McElroy, Deutsch & Mulvaney",,,12524447.0,186584.0,True,Regent
Kent Manahan,Trustee,Seton Hall University,,,"Senior Anchor, New Jersey Network",,,12524447.0,186584.0,True,Regent
Most Rev. Theodore E. McCarrick,Chairman,Seton Hall University,,,Archbishop of Newark,,,12524447.0,186584.0,True,Board President
"Very Rev. Thomas R. Peterson, O.PMsgr. Ronald Rozniak",Chancellor,Seton Hall University,,,"Vicar General, Archdiocese of Newark",,,12524447.0,186584.0,True,Board President
Thomas Sharkey,Trustee,Seton Hall University,,,"Chairman and Chief Executive Officer, Meeker Sharkey Financial Group, Inc",,,12524447.0,186584.0,True,Regent
"Rev. Msgr. Robert Sheeran, S.T.D",President,Seton Hall University,,,Sandy Hill Foundation,,,12524447.0,186584.0,True,Board President
"Frank E. Walsh, Jr",Trustee,Seton Hall University,,,"President, Essex County College",,,12524447.0,186584.0,True,Regent
A. Zachary Yamba,Trustee,Seton Hall University,,,"President, Essex County College",,,12524447.0,186584.0,True,Regent
Sameer M. Ashar,Manager,Suffolk University,,,,,,24306055.0,168005.0,False,Trustee
Neil R. Austrian,Manager,Suffolk University,,,,,,24306055.0,168005.0,False,Trustee
Dulany Ogden Bennett,Manager,Suffolk University,,,,,,24306055.0,168005.0,False,Trustee
Mary Schmidt Campbell,Manager,Suffolk University,,,,,,24306055.0,168005.0,False,Trustee
Barbara J. Dingfield,Manager,Suffolk University,,,,,,24306055.0,168005.0,False,Trustee
Donald T. Fujihara,Manager,Suffolk University,,,,,,24306055.0,168005.0,False,Trustee
Martha Salzmann Gay,Manager,Suffolk University,,,,,,24306055.0,168005.0,False,Trustee
John D. Goldman,Manager,Suffolk University,,,,,,24306055.0,168005.0,False,Trustee
Neil Grabois,Manager,Suffolk University,,,,,,24306055.0,168005.0,False,Trustee
Julie Lange Hall,Manager,Suffolk University,,,,,,24306055.0,168005.0,False,Trustee
Graham O. Harrison,Manager,Suffolk University,,,,,,24306055.0,168005.0,False,Trustee
Samuel L. Hayes III,Manager,Suffolk University,,,,,,24306055.0,168005.0,False,Trustee
James C. Hormel,Manager,Suffolk University,,,,,,24306055.0,168005.0,False,Trustee
Lillian E. Kraemer,Manager,Suffolk University,,,,,,24306055.0,168005.0,False,Trustee
Frederick W. Kyle,Manager,Suffolk University,,,,,,24306055.0,168005.0,False,Trustee
Jane Lang,Manager,Suffolk University,,,,,,24306055.0,168005.0,False,Trustee
Maeghan T. LeRoy Maloney,Manager,Suffolk University,,,,,,24306055.0,168005.0,False,Trustee
Barbara Weber Mather,Manager,Suffolk University,,,,,,24306055.0,168005.0,False,Trustee
William G. Nelson IV,Manager,Suffolk University,,,,,,24306055.0,168005.0,False,Trustee
"Preston C. Polk, Jr",Manager,Suffolk University,,,,,,24306055.0,168005.0,False,Trustee
