Name,Position,Institution,SubInstitution,Education,Other Affiliation,Career,Notes,AffiliationId,carnegie_id,PrimarySample,FixedPosition
"Charles R. Emrick, Jr.",Trustee,Ohio University,,,"Calfee, Halter & Griswold Attorneys",,,4210106879.0,204857.0,True,Regent
K. C. Melnik,Student Trustee,Ohio University,,,,,,4210106879.0,204857.0,True,Other Board Member
Gordon F. Brunner,Vice Chairman,Ohio University,,,"Senior Vice President, The Procter & Gamble Company",,,4210106879.0,204857.0,True,Board Vice President
Robert Glidden,President,Ohio University,,,,,,4210106879.0,204857.0,True,Board President
Eugene M. O'Hara,Governor,Rutgers State University Of New Jersey,,,,,,102322142.0,186380.0,True,Trustee
Thomas A. Renyi,Governor,Rutgers State University Of New Jersey,,,,,,102322142.0,186380.0,True,Trustee
Harry W. Janes,Faculty Representative Governor,Rutgers State University Of New Jersey,,,,,,102322142.0,186380.0,True,Other Board Member
Joan L. Bildner,Governor,Rutgers State University Of New Jersey,,,,,,102322142.0,186380.0,True,Trustee
Enrica Gloe Chretien,Assistant Secretary,Rutgers State University Of New Jersey,,,,,,102322142.0,186380.0,True,Other Board Member
Anthony S. Cicatiello,Governor,Rutgers State University Of New Jersey,,,,,,102322142.0,186380.0,True,Trustee
Kevin J. Collins,Governor,Rutgers State University Of New Jersey,,,,,,102322142.0,186380.0,True,Trustee
Ruben Cardona,Governor,Rutgers State University Of New Jersey,,,,,,102322142.0,186380.0,True,Trustee
Nancy L. Lane,Governor,Rutgers State University Of New Jersey,,,,,,102322142.0,186380.0,True,Trustee
Francis L. Lawrence,President,Rutgers State University Of New Jersey,,,,,,102322142.0,186380.0,True,Board President
Francis L. Lawrence,Ex Officio Governor,Rutgers State University Of New Jersey,,,,,,102322142.0,186380.0,True,"Trustee, Ex Officio"
Nancy K. Lotstein,Governor,Rutgers State University Of New Jersey,,,,,,102322142.0,186380.0,True,Trustee
Gwendolyn McLoof,Student Representative Governor,Rutgers State University Of New Jersey,,,,,,102322142.0,186380.0,True,Other Board Member
Richard A. Levao,Vice Chairman,Rutgers State University Of New Jersey,,,,,,102322142.0,186380.0,True,Board Vice President
"Louie CrewAlbert Gamper, Jr",Faculty Representative Governor,Rutgers State University Of New Jersey,,,,,,102322142.0,186380.0,True,Other Board Member
"Msgr. John W. Flesey, STD",Trustee,Seton Hall University,,,"Rector and Dean, Immaculate Conception Seminary School of Theology and Trustee",,,12524447.0,186584.0,True,Regent
Thomas Sharkey,Trustee,Seton Hall University,,,"Chairman and Chief Executive Officer, Meeker Sharkey Financial Group, Inc",,,12524447.0,186584.0,True,Regent
Joseph P. LaSala,Trustee,Seton Hall University,,,"Partner, McElroy, Deutsch & Mulvaney",,,12524447.0,186584.0,True,Regent
A. Zachary Yamba,Trustee,Seton Hall University,,,"President, Essex County College",,,12524447.0,186584.0,True,Regent
"Frank E. Walsh, Jr",Trustee,Seton Hall University,,,"President, Essex County College",,,12524447.0,186584.0,True,Regent
Kurt T. Borowsky,Trustee,Seton Hall University,,,"Chairman, Van Beuren Management, Inc",,,12524447.0,186584.0,True,Regent
Msgr. John J. Gilchrist,Trustee,Seton Hall University,,,"Pastor, Holy Cross Church",,,12524447.0,186584.0,True,Regent
"Rev. Msgr. Robert Sheeran, S.T.D",Trustee,Seton Hall University,,,Sandy Hill Foundation,,,12524447.0,186584.0,True,Regent
Jerome D. Greco,Trustee,Seton Hall University,,,"Consultant, First Union National Bank",,,12524447.0,186584.0,True,Regent
"Rev. Msgr. Robert Sheeran, S.T.D",President,Seton Hall University,,,Sandy Hill Foundation,,,12524447.0,186584.0,True,Board President
Msgr. Walter Gorski,Trustee,Seton Hall University,,,"Administrator, Most Sacred Heart of Jesus Church",,,12524447.0,186584.0,True,Regent
Kent Manahan,Trustee,Seton Hall University,,,"Senior Anchor, New Jersey Network",,,12524447.0,186584.0,True,Regent
"Very Rev. Thomas R. Peterson, OP",Trustee,Seton Hall University,,,"Vicar General, Archdiocese of Newark",,,12524447.0,186584.0,True,Regent
Most Rev. Theodore E. McCarrick,Chairman,Seton Hall University,,,Archbishop of Newark,,,12524447.0,186584.0,True,Board President
"Very Rev. Thomas R. Peterson, OP",Chancellor,Seton Hall University,,,"Vicar General, Archdiocese of Newark",,,12524447.0,186584.0,True,Board President
Alex Arshinkoff,Chairman,University Of Akron,,,Vacant,,,110152177.0,200800.0,True,Board President
Raymond D. Meyo,Trustee,University Of Akron,,,Vacant,,,110152177.0,200800.0,True,Regent
Patricia L. Graves,Trustee,University Of Akron,,,Vacant,,,110152177.0,200800.0,True,Regent
Howard L. Flood,Trustee,University Of Akron,,,Vacant,,,110152177.0,200800.0,True,Regent
John A. Fink,Trustee,University Of Akron,,,Vacant,,,110152177.0,200800.0,True,Regent
Mark N. Apte,Trustee,University Of Akron,,,Vacant,,,110152177.0,200800.0,True,Regent
Joseph T. Deters,Trustee,University Of Cincinnati,,,,,,63135867.0,201885.0,True,Regent
Benjamin Gettler,Secretary,University Of Cincinnati,,,,,,63135867.0,201885.0,True,Other Board Member
William J. Keating,Chairman,University Of Cincinnati,,,,,,63135867.0,201885.0,True,Board President
Vikram V. Rajadhyaksha,Trustee,University Of Cincinnati,,,,,,63135867.0,201885.0,True,Regent
Joan R. Herschede,Trustee,University Of Cincinnati,,,,,,63135867.0,201885.0,True,Regent
J. Michael Allen,Trustee,University Of Cincinnati,,,,,,63135867.0,201885.0,True,Regent
George L. Strike,Trustee,University Of Cincinnati,,,,,,63135867.0,201885.0,True,Regent
Michael R. Barrett,Vice Chairman,University Of Cincinnati,,,,,,63135867.0,201885.0,True,Board Vice President
"George A. Schaefer, Jr",Trustee,University Of Cincinnati,,,,,,63135867.0,201885.0,True,Regent
E. Edwards Barham,Regent,University Of Louisville,,,"Affiliation: Commissioner of Higher Education
150 3rd St., Ste. 129,
Baton Rouge, LA 70801-1389
Tel: (504) 342-4253 Fax: (504) 342-6926",,,142740786.0,157289.0,True,Trustee
E. Joseph Savoie,Regent,University Of Louisville,,,"Affiliation: Commissioner of Higher Education
150 3rd St., Ste. 129,
Baton Rouge, LA 70801-1389
Tel: (504) 342-4253 Fax: (504) 342-6926",,,142740786.0,157289.0,True,Trustee
Frances T. Henry,Regent,University Of Louisville,,,,,,142740786.0,157289.0,True,Trustee
Harold Callais,Regent,University Of Louisville,,,,,,142740786.0,157289.0,True,Trustee
Michael K. Dees,Regent,University Of Louisville,,,,,,142740786.0,157289.0,True,Trustee
Reggie Dupre,Regent,University Of Louisville,,,,,,142740786.0,157289.0,True,Trustee
John D. Georges,Regent,University Of Louisville,,,,,,142740786.0,157289.0,True,Trustee
John Keller,Regent,University Of Louisville,,,,,,142740786.0,157289.0,True,Trustee
Barbara Thorne-Thomsen,Regent,University Of Louisville,,,,,,142740786.0,157289.0,True,Trustee
William T. Roberts,Regent,University Of Louisville,,,,,,142740786.0,157289.0,True,Trustee
Mary Ella Sanders,Regent,University Of Louisville,,,,,,142740786.0,157289.0,True,Trustee
Richard E. D'Aquin,Regent,University Of Louisville,,,,,,142740786.0,157289.0,True,Trustee
Norbert A. Simmons,Regent,University Of Louisville,,,,,,142740786.0,157289.0,True,Trustee
Pat A. Strong,Regent,University Of Louisville,,,,,,142740786.0,157289.0,True,Trustee
Roland M. Toups,Regent,University Of Louisville,,,,,,142740786.0,157289.0,True,Trustee
George L. Luffey,Regent,University Of Louisville,,,,,,142740786.0,157289.0,True,Trustee
Arthur S. Bahnmuller,Trustee,University Of South Carolina,,,,,,155781252.0,218663.0,True,Member
David M. Beasley,Ex Officio Chairman,University Of South Carolina,,South Carolina JD,Governor. South Carolina,,,155781252.0,218663.0,True,"Board President, Ex Officio"
James Bradley Wilson,Trustee,University Of South Carolina,,,,,,155781252.0,218663.0,True,Member
Samuel R. Foster II,Trustee,University Of South Carolina,,,,,,155781252.0,218663.0,True,Member
J. DuPre Miller,Trustee,University Of South Carolina,,,,,,155781252.0,218663.0,True,Member
"Mark W. Buyck, Jr",Ex Officio Trustee,University Of South Carolina,,,,,,155781252.0,218663.0,True,"Member, Ex Officio"
"William W. Doar, Jr",Trustee,University Of South Carolina,,,,,,155781252.0,218663.0,True,Member
C. Edward Floyd,Trustee,University Of South Carolina,,,,,,155781252.0,218663.0,True,Member
Adam W. Herbert,Trustee,University Of South Carolina,,,,,,155781252.0,218663.0,True,Member
"Mark W. Buyck, Jr","President, Alumni Association",University Of South Carolina,,,,,,155781252.0,218663.0,True,Board President
William M. Gregg I,Trustee,University Of South Carolina,,,,,,155781252.0,218663.0,True,Member
Michael J. Mungo,Trustee,University Of South Carolina,,,,,,155781252.0,218663.0,True,Member
William C. Hubbard,Trustee,University Of South Carolina,,,,,,155781252.0,218663.0,True,Member
The Hon. Barbara S. Nielsen,Trustee,University Of South Carolina,,,,,,155781252.0,218663.0,True,Member
Helen C. Harvey,Trustee,University Of South Carolina,,,,,,155781252.0,218663.0,True,Member
"Mack I. Whittle, Jr",Trustee,University Of South Carolina,,,,,,155781252.0,218663.0,True,Member
Thomas L. Stepp,Trustee,University Of South Carolina,,,,,,155781252.0,218663.0,True,Member
"Othniel H. Wienges, Jr.",Trustee,University Of South Carolina,,,,,,155781252.0,218663.0,True,Member
John C. vonLehe,Trustee,University Of South Carolina,,,,,,155781252.0,218663.0,True,Member
Robert N. McLellan,Trustee,University Of South Carolina,,,,,,155781252.0,218663.0,True,Member
Miles Loadholt,Trustee,University Of South Carolina,,,,,,155781252.0,218663.0,True,Member
Toney J. Lister,Trustee,University Of South Carolina,,,,,,155781252.0,218663.0,True,Member
M. Wayne Staton,Trustee,University Of South Carolina,,,,,,155781252.0,218663.0,True,Member
Merle G. Kearns,Ex Officio Regent,University Of Toledo,,,"Member, Ohio Senate",,,90871651.0,206084.0,True,"Trustee, Ex Officio"
"Tahlman Krumm, Jr",Vice Chairman,University Of Toledo,,South Florida BA; Ohio State PhD,"Founder and Chairman, Avalanche Creek Projects Group",,,90871651.0,206084.0,True,Board Vice President
Ralph E. Schey,Regent,University Of Toledo,,Ohio BS; Harvard MBA,"Chairman and Chief Executive Officer, The Scott Fetzer Company",,,90871651.0,206084.0,True,Trustee
Jeanette G. Grasselli Brown,Regent,University Of Toledo,,Ohio BS; Case Western MS,,,,90871651.0,206084.0,True,Trustee
Michael A. Fox,Ex Officio Regent,University Of Toledo,,,,,,90871651.0,206084.0,True,"Trustee, Ex Officio"
J. Gilbert Reese,Regent,University Of Toledo,,"Ohio State BA, JD","Senior Partner, Reese, Pyle, Drake and Meyer; Chairman, College of Law National Council, Ohio State University; Chairman, Licking County Foundation",,,90871651.0,206084.0,True,Trustee
Stephen A. Perry,Regent,University Of Toledo,,Akron BS; Stanford MS,"Vice President, Human Resources and Logistics, The Timken Company; Chairman, Timken Mercy Medical Center; Chairman, Stark County District Library Board",,,90871651.0,206084.0,True,Trustee
Thomas W. Noe,Regent,University Of Toledo,,,"President, Vintage Coins and Cards; Chairman, Lucas County Republican Party, 1992-95",,,90871651.0,206084.0,True,Trustee
Gerald M. Miller,Regent,University Of Toledo,,,"Chairman and Managing Partner, Miller-Valentine Group",,,90871651.0,206084.0,True,Trustee
Elizabeth K. Lanier,Chairperson,University Of Toledo,,Smith BA; Columbia JD,"Vice President and Chief of Staff, Cinergy Corp",,,90871651.0,206084.0,True,Board President
Gerald H. Gordon,Regent,University Of Toledo,,"Cleveland State BA, MA","President and Chief Operating Officer, Sun Media Corporation",,,90871651.0,206084.0,True,Trustee
Thomas D. Wogaman,Trustee,University Of Washington,,,Member of the Board,,,201448701.0,236948.0,True,Regent
Loren C. Winterscheid,Trustee,University Of Washington,School of Medicine,,"Assistant to the Dean, Risk Management and Special Projects",,,201448701.0,236948.0,True,Regent
"H. E. Rayfield, Jr",Chairman,University of North Carolina at Chapel Hill,,,,,,114027177.0,,True,Board President
Dan V. Kinlaw,Trustee,University of North Carolina at Chapel Hill,,,,,,114027177.0,,True,Governor
"Charles R. Franklin, Jr",Secretary,University of North Carolina at Chapel Hill,,,,,,114027177.0,,True,Other Board Member
Walter L. Williams,Trustee,University of North Carolina at Chapel Hill,,,,,,114027177.0,,True,Governor
David Jordan Whichard III,Trustee,University of North Carolina at Chapel Hill,,,,,,114027177.0,,True,Governor
Robert A. Ward,Trustee,University of North Carolina at Chapel Hill,,,,,,114027177.0,,True,Governor
Willie C. Martin,Trustee,University of North Carolina at Chapel Hill,,,,,,114027177.0,,True,Governor
Lyda T. Mihalyi,Trustee,University of North Carolina at Chapel Hill,,,,,,114027177.0,,True,Governor
"Henry G. Williamson, Jr.",Trustee,University of North Carolina at Chapel Hill,,,,,,114027177.0,,True,Governor
Phillip R. Dixon,Vice Chairman,University of North Carolina at Chapel Hill,,,,,,114027177.0,,True,Board Vice President
Ronald E. Dowdy,Trustee,University of North Carolina at Chapel Hill,,,,,,114027177.0,,True,Governor
Betty S. Speir,Trustee,University of North Carolina at Chapel Hill,,,,,,114027177.0,,True,Governor
Phillip R. Dixon,Vice Chairman,University of North Carolina at Charlotte,,,,,,102149020.0,,True,Board Vice President
Willie C. Martin,Trustee,University of North Carolina at Charlotte,,,,,,102149020.0,,True,Governor
Ronald E. Dowdy,Trustee,University of North Carolina at Charlotte,,,,,,102149020.0,,True,Governor
"Charles R. Franklin, Jr",Secretary,University of North Carolina at Charlotte,,,,,,102149020.0,,True,Other Board Member
Lyda T. Mihalyi,Trustee,University of North Carolina at Charlotte,,,,,,102149020.0,,True,Governor
Dan V. Kinlaw,Trustee,University of North Carolina at Charlotte,,,,,,102149020.0,,True,Governor
Betty S. Speir,Trustee,University of North Carolina at Charlotte,,,,,,102149020.0,,True,Governor
Robert A. Ward,Trustee,University of North Carolina at Charlotte,,,,,,102149020.0,,True,Governor
"H. E. Rayfield, Jr",Chairman,University of North Carolina at Charlotte,,,,,,102149020.0,,True,Board President
David Jordan Whichard III,Trustee,University of North Carolina at Charlotte,,,,,,102149020.0,,True,Governor
Walter L. Williams,Trustee,University of North Carolina at Charlotte,,,,,,102149020.0,,True,Governor
"Henry G. Williamson, Jr.",Trustee,University of North Carolina at Charlotte,,,,,,102149020.0,,True,Governor
Dan V. Kinlaw,Trustee,University of North Carolina at Greensboro,,,,,,169335092.0,,True,Governor
"Charles R. Franklin, Jr",Secretary,University of North Carolina at Greensboro,,,,,,169335092.0,,True,Other Board Member
Ronald E. Dowdy,Trustee,University of North Carolina at Greensboro,,,,,,169335092.0,,True,Governor
Willie C. Martin,Trustee,University of North Carolina at Greensboro,,,,,,169335092.0,,True,Governor
Lyda T. Mihalyi,Trustee,University of North Carolina at Greensboro,,,,,,169335092.0,,True,Governor
Phillip R. Dixon,Vice Chairman,University of North Carolina at Greensboro,,,,,,169335092.0,,True,Board Vice President
Betty S. Speir,Trustee,University of North Carolina at Greensboro,,,,,,169335092.0,,True,Governor
Robert A. Ward,Trustee,University of North Carolina at Greensboro,,,,,,169335092.0,,True,Governor
David Jordan Whichard III,Trustee,University of North Carolina at Greensboro,,,,,,169335092.0,,True,Governor
Walter L. Williams,Trustee,University of North Carolina at Greensboro,,,,,,169335092.0,,True,Governor
"Henry G. Williamson, Jr.",Trustee,University of North Carolina at Greensboro,,,,,,169335092.0,,True,Governor
"H. E. Rayfield, Jr",Chairman,University of North Carolina at Greensboro,,,,,,169335092.0,,True,Board President
Walter L. Williams,Trustee,University of North Carolina at Wilmington,,,,,,153901656.0,,True,Governor
Dan V. Kinlaw,Trustee,University of North Carolina at Wilmington,,,,,,153901656.0,,True,Governor
Willie C. Martin,Trustee,University of North Carolina at Wilmington,,,,,,153901656.0,,True,Governor
Lyda T. Mihalyi,Trustee,University of North Carolina at Wilmington,,,,,,153901656.0,,True,Governor
"H. E. Rayfield, Jr",Chairman,University of North Carolina at Wilmington,,,,,,153901656.0,,True,Board President
Dan V. Kinlaw,Trustee,University of North Carolina at Wilmington,,,,,,153901656.0,,True,Governor
Robert A. Ward,Trustee,University of North Carolina at Wilmington,,,,,,153901656.0,,True,Governor
"Henry G. Williamson, Jr.",Trustee,University of North Carolina at Wilmington,,,,,,153901656.0,,True,Governor
"Henry G. Williamson, Jr.",Trustee,University of North Carolina at Wilmington,,,,,,153901656.0,,True,Governor
"Charles R. Franklin, Jr",Secretary,University of North Carolina at Wilmington,,,,,,153901656.0,,True,Other Board Member
Betty S. Speir,Trustee,University of North Carolina at Wilmington,,,,,,153901656.0,,True,Governor
Ronald E. Dowdy,Trustee,University of North Carolina at Wilmington,,,,,,153901656.0,,True,Governor
Ronald E. Dowdy,Trustee,University of North Carolina at Wilmington,,,,,,153901656.0,,True,Governor
"Charles R. Franklin, Jr",Secretary,University of North Carolina at Wilmington,,,,,,153901656.0,,True,Other Board Member
Phillip R. Dixon,Vice Chairman,University of North Carolina at Wilmington,,,,,,153901656.0,,True,Board Vice President
Walter L. Williams,Trustee,University of North Carolina at Wilmington,,,,,,153901656.0,,True,Governor
David Jordan Whichard III,Trustee,University of North Carolina at Wilmington,,,,,,153901656.0,,True,Governor
Robert A. Ward,Trustee,University of North Carolina at Wilmington,,,,,,153901656.0,,True,Governor
Betty S. Speir,Trustee,University of North Carolina at Wilmington,,,,,,153901656.0,,True,Governor
"H. E. Rayfield, Jr",Chairman,University of North Carolina at Wilmington,,,,,,153901656.0,,True,Board President
Lyda T. Mihalyi,Trustee,University of North Carolina at Wilmington,,,,,,153901656.0,,True,Governor
Willie C. Martin,Trustee,University of North Carolina at Wilmington,,,,,,153901656.0,,True,Governor
David Jordan Whichard III,Trustee,University of North Carolina at Wilmington,,,,,,153901656.0,,True,Governor
Phillip R. Dixon,Vice Chairman,University of North Carolina at Wilmington,,,,,,153901656.0,,True,Board Vice President
June Scobee Rodgers,Member,University of Tennessee Health Science Center,,,,,,160606119.0,,True,Trustee
Joe Lancaster,Member,University of Tennessee Health Science Center,,,,,,160606119.0,,True,Trustee
Debby Patterson Koch,Secretary,University of Tennessee Health Science Center,,,,,,160606119.0,,True,Other Board Member
"James M. Powers, Sr",Member,University of Tennessee Health Science Center,,,"Executive Director, State Board of Education",,,160606119.0,,True,Trustee
The Hon. William R. Snodgrass.,Vice Chairman,University of Tennessee Health Science Center,,,"Comptroller, State of Tennessee",,,160606119.0,,True,Board Vice President
The Hon. Riley C. Darnell,Ex Officio Member,University of Tennessee Health Science Center,,,"Secretary of State, State of Tennessee",,,160606119.0,,True,"Trustee, Ex Officio"
John L. Parish,Member,University of Tennessee Health Science Center,,,,,,160606119.0,,True,Trustee
Angela Marie Neal,Ex Officio Member,University of Tennessee Health Science Center,,,,,,160606119.0,,True,"Trustee, Ex Officio"
William Ransom Jones,Member,University of Tennessee Health Science Center,,,,,,160606119.0,,True,Trustee
The Hon. Steve Adams.,Ex Officio Member,University of Tennessee Health Science Center,,,"Treasurer, State of Tennessee",,,160606119.0,,True,"Trustee, Ex Officio"
Reed Pond,Ex Officio Member,University of Tennessee Health Science Center,,,,,,160606119.0,,True,"Trustee, Ex Officio"
Lisa Verble,Member,University of Tennessee Health Science Center,,,,,,160606119.0,,True,Trustee
J. V. Sailors,Ex Officio Member,University of Tennessee Health Science Center,,,"Comptroller, State of Tennessee State Capitol, Nashville, TN 37243-0260",,,160606119.0,,True,"Trustee, Ex Officio"
Wanda McMahan,Vice Chairman,University of Tennessee Health Science Center,,,,,,160606119.0,,True,Board Vice President
Reed Pond,Ex Officio Member,University of Tennessee Health Science Center,,,,,,160606119.0,,True,"Trustee, Ex Officio"
Wanda McMahan,Vice Chairman,University of Tennessee Health Science Center,,,,,,160606119.0,,True,Board Vice President
"James M. Powers, Sr",Member,University of Tennessee Health Science Center,,,"Executive Director, State Board of Education",,,160606119.0,,True,Trustee
J. V. Sailors,Ex Officio Member,University of Tennessee Health Science Center,,,"Comptroller, State of Tennessee State Capitol, Nashville, TN 37243-0260",,,160606119.0,,True,"Trustee, Ex Officio"
The Hon. Riley C. Darnell,Ex Officio Member,University of Tennessee Health Science Center,,,"Secretary of State, State of Tennessee",,,160606119.0,,True,"Trustee, Ex Officio"
William Ransom Jones,Member,University of Tennessee Health Science Center,,,,,,160606119.0,,True,Trustee
Angela Marie Neal,Ex Officio Member,University of Tennessee Health Science Center,,,,,,160606119.0,,True,"Trustee, Ex Officio"
The Hon. Steve Adams.,Ex Officio Member,University of Tennessee Health Science Center,,,"Treasurer, State of Tennessee",,,160606119.0,,True,"Trustee, Ex Officio"
June Scobee Rodgers,Member,University of Tennessee Health Science Center,,,,,,160606119.0,,True,Trustee
The Hon. William R. Snodgrass.,Vice Chairman,University of Tennessee Health Science Center,,,"Comptroller, State of Tennessee",,,160606119.0,,True,Board Vice President
Lisa Verble,Member,University of Tennessee Health Science Center,,,,,,160606119.0,,True,Trustee
Debby Patterson Koch,Secretary,University of Tennessee Health Science Center,,,,,,160606119.0,,True,Other Board Member
Joe Lancaster,Member,University of Tennessee Health Science Center,,,,,,160606119.0,,True,Trustee
John L. Parish,Member,University of Tennessee Health Science Center,,,,,,160606119.0,,True,Trustee
Joe Lancaster,Member,University of Tennessee at Knoxville,,,,,,75027704.0,,True,Trustee
J. V. Sailors,Ex Officio Member,University of Tennessee at Knoxville,,,"Comptroller, State of Tennessee State Capitol, Nashville, TN 37243-0260",,,75027704.0,,True,"Trustee, Ex Officio"
"James M. Powers, Sr",Member,University of Tennessee at Knoxville,,,"Executive Director, State Board of Education",,,75027704.0,,True,Trustee
The Hon. William R. Snodgrass.,Vice Chairman,University of Tennessee at Knoxville,,,"Comptroller, State of Tennessee",,,75027704.0,,True,Board Vice President
Reed Pond,Ex Officio Member,University of Tennessee at Knoxville,,,,,,75027704.0,,True,"Trustee, Ex Officio"
Debby Patterson Koch,Secretary,University of Tennessee at Knoxville,,,,,,75027704.0,,True,Other Board Member
Wanda McMahan,Vice Chairman,University of Tennessee at Knoxville,,,,,,75027704.0,,True,Board Vice President
The Hon. Riley C. Darnell,Ex Officio Member,University of Tennessee at Knoxville,,,"Secretary of State, State of Tennessee",,,75027704.0,,True,"Trustee, Ex Officio"
June Scobee Rodgers,Member,University of Tennessee at Knoxville,,,,,,75027704.0,,True,Trustee
Angela Marie Neal,Ex Officio Member,University of Tennessee at Knoxville,,,,,,75027704.0,,True,"Trustee, Ex Officio"
William Ransom Jones,Member,University of Tennessee at Knoxville,,,,,,75027704.0,,True,Trustee
The Hon. Steve Adams.,Ex Officio Member,University of Tennessee at Knoxville,,,"Treasurer, State of Tennessee",,,75027704.0,,True,"Trustee, Ex Officio"
John L. Parish,Member,University of Tennessee at Knoxville,,,,,,75027704.0,,True,Trustee
Lisa Verble,Member,University of Tennessee at Knoxville,,,,,,75027704.0,,True,Trustee
Gail D. Edwards,Trustee,West Chester University of Pennsylvania,,,,,,161171246.0,,True,Governor
James W. Harris,Trustee,West Chester University of Pennsylvania,,,,,,161171246.0,,True,Governor
"Charles W. Hash, Sr",Chairman,West Chester University of Pennsylvania,,,,,,161171246.0,,True,Board President
Caroline M. Hoffer,Trustee,West Chester University of Pennsylvania,,,,,,161171246.0,,True,Governor
Paul G. Wedel,Trustee,West Chester University of Pennsylvania,,,,,,161171246.0,,True,Governor
William B. Mcliwaine,Trustee,West Chester University of Pennsylvania,,,,,,161171246.0,,True,Governor
Robert Torres,Trustee,West Chester University of Pennsylvania,,,,,,161171246.0,,True,Governor
Sue A. Walker,Trustee,West Chester University of Pennsylvania,,,,,,161171246.0,,True,Governor
Shawn M. Dirk,Trustee,West Chester University of Pennsylvania,,,,,,161171246.0,,True,Governor
Joseph E. Hennessey,Trustee,West Chester University of Pennsylvania,,,,,,161171246.0,,True,Governor
Nelson Sears,Trustee,West Chester University of Pennsylvania,,,,,,161171246.0,,True,Governor
William B. Mcliwaine,Trustee,West Chester University of Pennsylvania,,,,,,161171246.0,,True,Governor
Gail D. Edwards,Trustee,West Chester University of Pennsylvania,,,,,,161171246.0,,True,Governor
James W. Harris,Trustee,West Chester University of Pennsylvania,,,,,,161171246.0,,True,Governor
"Charles W. Hash, Sr",Chairman,West Chester University of Pennsylvania,,,,,,161171246.0,,True,Board President
Caroline M. Hoffer,Trustee,West Chester University of Pennsylvania,,,,,,161171246.0,,True,Governor
Joseph E. Hennessey,Trustee,West Chester University of Pennsylvania,,,,,,161171246.0,,True,Governor
Shawn M. Dirk,Trustee,West Chester University of Pennsylvania,,,,,,161171246.0,,True,Governor
Nelson Sears,Trustee,West Chester University of Pennsylvania,,,,,,161171246.0,,True,Governor
Robert Torres,Trustee,West Chester University of Pennsylvania,,,,,,161171246.0,,True,Governor
Sue A. Walker,Trustee,West Chester University of Pennsylvania,,,,,,161171246.0,,True,Governor
Paul G. Wedel,Trustee,West Chester University of Pennsylvania,,,,,,161171246.0,,True,Governor
Joel I. Picket,Overseer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Governor
Burton P. Resnick,Chairman,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Board President
Pearl Resnick,Overseer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Governor
Toby G. Ritter,Vice Chairman,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Board Vice President
Gedale Horowitz,Overseer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Governor
Stephen R. Karafiol,Overseer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Governor
Morton P. Hyman,Overseer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Governor
Arnold S. Penner,Overseer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Governor
Marilyn Katz,Overseer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Governor
Samuel R. Patent,Overseer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Governor
Milton Levin,Overseer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Governor
Nancy Oelbaum,Overseer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Governor
Rita Rosen,Overseer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Governor
Ira M. Millstein,Vice Chairman,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Board Vice President
Philip Altheim,Vice Chairman,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Board Vice President
Jay B. Langner,Overseer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Governor
Norman Lamm,Overseer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Governor
Norman Lamm,President,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Board President
Ira Kukin,Overseer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Governor
Charles A. Krasne,Overseer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Governor
Saul Kramer,Vice Chairman,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Board Vice President
Paul J. Konigsberg,Overseer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Governor
Sidney L. Olson,Overseer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Governor
Diane Belfer,Overseer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Governor
Sol W. Cantor,Overseer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Governor
Robert A. Belfer,Treasurer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Other Board Member
David S. Mack,Overseer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Governor
